Species Temperature
Pentaprion_longimanus 28.5
Pentaprion_longimanus 28.7
Pentaprion_longimanus 29
Pentaprion_longimanus 28.5
Pentaprion_longimanus 28.5
Pentaprion_longimanus 28.5
Pentaprion_longimanus 28.5
Pentaprion_longimanus 27.9
Pentaprion_longimanus 29
Peprilus_burti 26
Peprilus_burti 26
Peprilus_triacanthus 15
Perca_fluviatilis 9
Perca_fluviatilis 15.5
Perca_fluviatilis 9
Perca_fluviatilis 9
Perca_fluviatilis 14.7
Perca_fluviatilis 6
Perca_fluviatilis 9
Perca_fluviatilis 9
Perca_fluviatilis 9
Perca_fluviatilis 9
Perca_fluviatilis 6
Perca_fluviatilis 15.5
Perca_fluviatilis 9
Perca_fluviatilis 12.2
Periophthalmus_barbarus 30
Pethia_ticto 26
Pethia_ticto 26
Petrocephalus_bovei 28
Petrocephalus_catostoma 23.5
Petrus_rupestris 22
Pharyngochromis_darlingi 20
Pharyngochromis_darlingi 20
Pholis_gunnellus 10
Pholis_gunnellus 10
Pholis_nebulosa 18
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28.2
Photopectoralis_bindus 25
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28.2
Photopectoralis_bindus 28
Photopectoralis_bindus 28.5
Photopectoralis_bindus 27
Photopectoralis_bindus 28
Photopectoralis_bindus 28.7
Photopectoralis_bindus 29.4
Photopectoralis_bindus 28.5
Photopectoralis_bindus 28.5
Photopectoralis_bindus 28.5
Photopectoralis_bindus 27.2
Phoxinus_phoxinus 9
Phycis_blennoides 14
Phycis_blennoides 14
Phycis_blennoides 14
Phycis_phycis 16
Phyllopteryx_taeniolatus 18.5
Pimelodus_albicans 20
Plagioscion_squamosissimus 26
Plagioscion_squamosissimus 22.1
Plagioscion_squamosissimus 22.1
Platichthys_flesus 19
Platichthys_flesus 9
Platichthys_flesus 9
Platichthys_flesus 19
Platichthys_flesus 8
Platichthys_flesus 8
Platichthys_flesus 8
Platichthys_stellatus 3.5
Platichthys_stellatus 18
Platichthys_stellatus 18
Platycephalus_bassensis 15
Platycephalus_bassensis 15
Platycephalus_caeruleopunctatus 15
Platycephalus_fuscus 23.9
Platycephalus_indicus 26
Platycephalus_indicus 23
Platycephalus_indicus 23
Platycephalus_richardsoni 12
Platycephalus_richardsoni 12
Platycephalus_richardsoni 12
Platycephalus_richardsoni 12
Platycephalus_richardsoni 12
Platycephalus_richardsoni 12
Platycephalus_richardsoni 12
Platycephalus_richardsoni 23.5
Platycephalus_speculator 15
Platycephalus_speculator 16.5
Platycephalus_speculator 16.5
Platycephalus_speculator 16.5
Platycephalus_speculator 15
Platycephalus_speculator 16.5
Platycephalus_speculator 16.5
Platycephalus_speculator 16.5
Plectorhinchus_gibbosus 29
Plectorhinchus_gibbosus 25
Plectorhinchus_lineatus 29
Plectorhinchus_mediterraneus 17.5
Plectorhinchus_pictus 26
Plectorhinchus_pictus 27.6
Plectorhinchus_picus 27.6
Plectropomus_leopardus 25.8
Plectropomus_leopardus 24
Plectropomus_leopardus 25.8
Plectropomus_leopardus 26
Plectropomus_leopardus 24
Plectropomus_maculatus 25
Pleuragramma_antarctica -0.8
Pleuragramma_antarctica -0.8
Pleurogrammus_monopterygius 8.5
Pleurogrammus_monopterygius 5
Pleurogrammus_monopterygius 8.5
Pleurogrammus_monopterygius 8.5
Pleurogrammus_monopterygius 8.5
Pleuronectes_platessa 9.8
Pleuronectes_platessa 13
Pleuronectes_platessa 12
Pleuronectes_platessa 13
Pleuronectes_platessa 7
Pleuronectes_platessa 13
Pleuronectes_platessa 13
Pleuronectes_platessa 13
Pleuronectes_platessa 9.9
Pleuronectes_platessa 12
Pleuronectes_platessa 12
Pleuronectes_platessa 13
Pleuronectes_platessa 13
Pleuronectes_platessa 5.7
Pleuronectes_platessa 13
Pleuronectes_platessa 12
Pleuronectes_platessa 10.6
Pleuronectes_platessa 7
Pleuronectes_platessa 13
Pleuronectes_platessa 13
Pleuronectes_quadrituberculatus 3.5
Pleuronichthys_cornutus 16
Pleuronichthys_cornutus 16
Plicofollis_dussumieri 27
Plicofollis_tenuispinis 26
Plicofollis_tenuispinis 27.5
Plotosus_lineatus 18
Plotosus_lineatus 19.7
Poecilia_reticulata 25
Poecilia_reticulata 25
Pogonias_cromis 21
Pogonias_cromis 26
Pogonias_cromis 26
Pogonias_cromis 26
Pollachius_pollachius 13
Pollachius_virens 6.5
Pollachius_virens 6.5
Pollachius_virens 12
Pollachius_virens 6.5
Pollachius_virens 12
Pollachius_virens 6.5
Pollachius_virens 4.3
Pollachius_virens 12
Pollachius_virens 12
Polydactylus_multiradiatus 27
Polydactylus_octonemus 26
Polydactylus_octonemus 26
Polydactylus_quadrifilis 27.5
Polymixia_yuri 20
Polyodon_spathula 14
Polyodon_spathula 14
Polyodon_spathula 20
Polyodon_spathula 20
Polyodon_spathula 20
Polyprion_americanus 15.5
Polyprion_americanus 15.5
Polyprion_oxygeneios 11
Polyprion_oxygeneios 11
Polyprion_oxygeneios 18
Polyprion_oxygeneios 18
Polypterus_senegalus 28
Polysteganus_undulosus 21
Polysteganus_undulosus 21
Polysteganus_undulosus 22
Pomacanthus_paru 28.2
Pomacentrus_moluccensis 25
Pomacentrus_wardi 25
Pomadasys_argenteus 28
Pomadasys_argenteus 27
Pomadasys_argenteus 28
Pomadasys_argenteus 28
Pomadasys_argenteus 27
Pomadasys_argenteus 27
Pomadasys_argenteus 27
Pomadasys_argyreus 28.2
Pomadasys_argyreus 28.2
Pomadasys_argyreus 28.2
Pomadasys_argyreus 28.2
Pomadasys_argyreus 28
Pomadasys_commersonnii 27.2
Pomadasys_commersonnii 18
Pomadasys_commersonnii 18
Pomadasys_incisus 22
Pomadasys_jubelini 26.6
Pomadasys_kaakan 27
Pomadasys_kaakan 25
Pomadasys_kaakan 26
Pomadasys_maculatus 28
Pomadasys_maculatus 29
Pomadasys_striatus 22.2
Pomatomus_saltatrix 21
Pomatomus_saltatrix 21
Pomatomus_saltatrix 25
Pomatomus_saltatrix 24
Pomatomus_saltatrix 24.8
Pomatoschistus_microps 12
Pomatoschistus_minutus 3.1
Pomatoschistus_minutus 10
Pomoxis_nigromaculatus 11.1
Pomoxis_nigromaculatus 15.6
Pomoxis_nigromaculatus 15.2
Pomoxis_nigromaculatus 11.1
Pomoxis_nigromaculatus 11.4
Pomoxis_nigromaculatus 11.1
Pomoxis_nigromaculatus 5.2
Pomoxis_nigromaculatus 4.1
Pomoxis_nigromaculatus 5.2
Pomoxis_nigromaculatus 5.2
Pomoxis_nigromaculatus 5.2
Porichthys_porosissimus 18.2
Porichthys_porosissimus 18.2
Potamalosa_richmondia 19
Priacanthus_arenatus 27.2
Priacanthus_hamrur 27.6
Priacanthus_macracanthus 28
Priacanthus_macracanthus 28
Priacanthus_macracanthus 28.7
Priacanthus_macracanthus 27
Priacanthus_macracanthus 28.7
Priacanthus_macracanthus 28.7
Priacanthus_macracanthus 28
Priacanthus_macracanthus 28.7
Priacanthus_macracanthus 23
Priacanthus_macracanthus 27.9
Priacanthus_macracanthus 29
Priacanthus_macracanthus 18
Priacanthus_macracanthus 18
Priacanthus_macracanthus 18
Priacanthus_macracanthus 18
Priacanthus_macracanthus 23
Priacanthus_macracanthus 23
Priacanthus_tayenus 27.9
Priacanthus_tayenus 29
Priacanthus_tayenus 28.5
Priacanthus_tayenus 28
Priacanthus_tayenus 28
Priacanthus_tayenus 23
Priacanthus_tayenus 29.5
Priacanthus_tayenus 29
Prionace_glauca 14
Prionace_glauca 12
Prionace_glauca 14
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 12
Prionace_glauca 9
Prionotus_albirostris 18
Prionotus_carolinus 15
Prionotus_evolans 15
Prionotus_punctatus 24
Prionotus_stephanophrys 18
Prionotus_stephanophrys 22
Pristipomoides_auricilla 21
Pristipomoides_filamentosus 21
Pristipomoides_filamentosus 21
Pristipomoides_filamentosus 24
Pristipomoides_filamentosus 24
Pristipomoides_filamentosus 22
Pristipomoides_filamentosus 22
Pristipomoides_filamentosus 24
Pristipomoides_filamentosus 24
Pristipomoides_filamentosus 24.2
Pristipomoides_flavipinnis 21
Pristipomoides_flavipinnis 21
Pristipomoides_multidens 27.1
Pristipomoides_multidens 27.9
Pristipomoides_multidens 27.9
Pristipomoides_multidens 21
Pristipomoides_multidens 21
Pristipomoides_sieboldii 21
Pristipomoides_typus 27.1
Pristipomoides_zonatus 24.2
Pristipomoides_zonatus 21
Pristolepis_fasciata 28
Pristotis_obtusirostris 29
Prochilodus_lineatus 20
Prochilodus_magdalenae 28
Prochilodus_nigricans 26
Prochilodus_nigricans 26
Promethichthys_prometheus 18
Promethichthys_prometheus 18
Prosopium_williamsoni 12
Protonibea_diacanthus 27
Protonibea_diacanthus 27
Protonibea_diacanthus 27
Psettodes_erumei 28
Psettodes_erumei 28
Psettodes_erumei 28
Psettodes_erumei 29
Psettodes_erumei 27
Pseudanthias_squamipinnis 24
Pseudapocryptes_elongatus 29.8
Pseudobalistes_flavimarginatus 29
Pseudobatos_productus 18
Pseudocaranx_dentex 15
Pseudocaranx_dentex 15
Pseudocaranx_dentex 12
Pseudochaenichthys_georgianus 1.5
Pseudochaenichthys_georgianus 1.5
Pseudochondrostoma_polylepis 15
Pseudocrenilabrus_philander 20
Pseudocyttus_maculatus 11
Pseudocyttus_maculatus 12
Pseudocyttus_maculatus 12
Pseudophycis_bachus 12
Pseudophycis_bachus 12
Pseudophycis_bachus 12
Pseudophycis_bachus 12
Pseudoplatystoma_corruscans 20
Pseudoplatystoma_fasciatum 20
Pseudopleuronectes_americanus 10.5
Pseudopleuronectes_americanus 9.7
Pseudopleuronectes_americanus 6.3
Pseudopleuronectes_americanus 10.5
Pseudopleuronectes_americanus 6.7
Pseudopleuronectes_americanus 10.5
Pseudopleuronectes_americanus 15.5
Pseudopleuronectes_americanus 5
Pseudopleuronectes_americanus 15
Pseudopleuronectes_americanus 10.5
Pseudopleuronectes_americanus 15
Pseudopleuronectes_americanus 15
Pseudopleuronectes_americanus 15
Pseudopleuronectes_americanus 6.1
Pseudopleuronectes_americanus 15
Pseudopleuronectes_americanus 6.1
Pseudopleuronectes_americanus 15
Pseudopleuronectes_herzensteini 27
Pseudopleuronectes_yokohamae 15
Pseudopleuronectes_yokohamae 16
Pseudopleuronectes_yokohamae 15
Pseudopleuronectes_yokohamae 15
Pseudopleuronectes_yokohamae 13
Pseudopleuronectes_yokohamae 15
Pseudopleuronectes_yokohamae 16
Pseudopleuronectes_yokohamae 15
Pseudopleuronectes_yokohamae 13
Pseudorhombus_arsius 26
Pseudorhombus_cinnamoneus 22
Pseudorhombus_elevatus 25
Pseudorhombus_javanicus 29
Pseudoscaphirhynchus_kaufmanni 16
Pseudotolithus_elongatus 16
Pseudotolithus_elongatus 16
Pseudotolithus_elongatus 16
Pseudotolithus_elongatus 16
Pseudotolithus_elongatus 16
Pseudotolithus_elongatus 16
Pseudotolithus_elongatus 16
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 27.7
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 27.7
Pseudotolithus_senegalensis 26.6
Pseudotolithus_senegalensis 26.6
Pseudotolithus_typus 27.9
Pseudotolithus_typus 27.9
Pseudotolithus_typus 26
Pseudotolithus_typus 26.6
Pseudotolithus_typus 26.6
Pseudotolithus_typus 26
Pseudotolithus_typus 26.6
Pseudotolithus_typus 26.6
Pseudotolithus_typus 26.6
Pseudupeneus_maculatus 27
Pseudupeneus_maculatus 27
Pseudupeneus_prayensis 22
Pterapogon_kauderni 28
Pterocaesio_pisang 28.5
Pterodoras_granulosus 20
Pterogymnus_laniarius 12
Pterogymnus_laniarius 21
Pterogymnus_laniarius 21
Pterois_volitans 26.7
Pungitius_pungitius 10
Puntius_chola 28
Puntius_chola 28
Puntius_dorsalis 28
Puntius_dorsalis 28
Puntius_sophore 23
Puntius_sophore 23
Puntius_sophore 23
Puntius_sophore 23
Puntius_sophore 23
Puntius_sophore 23
Puntius_sophore 26
Puntius_sophore 26
Puntius_sophore 26
Puntius_sophore 26
Puntius_sophore 26
Pygocentrus_nattereri 28
Rachycentron_canadum 23
Rachycentron_canadum 23
Rachycentron_canadum 26
Rachycentron_canadum 26
Rachycentron_canadum 23
Rachycentron_canadum 23
Rachycentron_canadum 26
Rachycentron_canadum 26
Rachycentron_canadum 12
Rachycentron_canadum 26
Rachycentron_canadum 26
Rachycentron_canadum 26
Rachycentron_canadum 26
Rachycentron_canadum 23
Rachycentron_canadum 23
Rachycentron_canadum 18
Rachycentron_canadum 26
Rachycentron_canadum 26
Rachycentron_canadum 29
Rachycentron_canadum 12
Rachycentron_canadum 26
Rachycentron_canadum 28
Raconda_russeliana 27.6
Raiamas_moorii 23.5
Raja_brachyura 9
Raja_brachyura 9
Raja_clavata 9
Raja_clavata 9
Raja_clavata 9
Raja_clavata 9
Raja_clavata 11.6
Raja_eglanteria 12
Raja_microocellata 11.6
Raja_miraletus 14
Raja_miraletus 14
Raja_montagui 9
Raja_montagui 9
Raja_montagui 12
Raja_montagui 11.6
Raja_rhina 14
Raja_rhina 14
Raja_undulata 18
Raja_undulata 18
Rasbora_bankanensis 29
Rasbora_daniconius 28
Rasbora_daniconius 28
Rasbora_dusonensis 29
Rasbora_dusonensis 29
Rasbora_sumatrana 29
Rasbora_sumatrana 29
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 23
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 21.5
Rastrelliger_brachysoma 21.5
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 27
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 23
Rastrelliger_brachysoma 29
Rastrelliger_brachysoma 22.4
Rastrelliger_brachysoma 29
Rastrelliger_brachysoma 22.4
Rastrelliger_brachysoma 28.5
Rastrelliger_brachysoma 21.5
Rastrelliger_brachysoma 28.5
Rastrelliger_brachysoma 28.5
Rastrelliger_brachysoma 22.4
Rastrelliger_brachysoma 21.5
Rastrelliger_brachysoma 21.5
Rastrelliger_brachysoma 28.5
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 22.4
Rastrelliger_brachysoma 21.5
Rastrelliger_brachysoma 12
Rastrelliger_brachysoma 27
Rastrelliger_brachysoma 28
Rastrelliger_brachysoma 28.5
Rastrelliger_brachysoma 27.7
Rastrelliger_brachysoma 28.2
Rastrelliger_brachysoma 28.2
Rastrelliger_brachysoma 27.7
Rastrelliger_brachysoma 28.4
Rastrelliger_faughni 28.7
Rastrelliger_faughni 28
Rastrelliger_faughni 28
Rastrelliger_faughni 28
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 27.2
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 28.7
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 28.2
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 25.5
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28.5
Rastrelliger_kanagurta 12.5
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28.5
Rastrelliger_kanagurta 28.5
Rastrelliger_kanagurta 28.2
Rastrelliger_kanagurta 28.2
Rastrelliger_kanagurta 21
Rastrelliger_kanagurta 28.5
Rastrelliger_kanagurta 28.5
Rastrelliger_kanagurta 12.5
Rastrelliger_kanagurta 28.2
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28.7
Rastrelliger_kanagurta 27.6
Rastrelliger_kanagurta 27.7
Rastrelliger_kanagurta 27.6
Rastrelliger_kanagurta 21
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 25
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 29.4
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 29
Rastrelliger_kanagurta 29
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 27
Rastrelliger_kanagurta 27.7
Rastrelliger_kanagurta 28
Rastrelliger_kanagurta 28.3
Rastrelliger_kanagurta 28.5
Rastrelliger_kanagurta 27.6
Rastrelliger_kanagurta 27.5
Rastrelliger_kanagurta 25.5
Rastrineobola_argentea 23
Rastrineobola_argentea 23
Reinhardtius_hippoglossoides 0
Reinhardtius_hippoglossoides 5
Reinhardtius_hippoglossoides 2
Retropinna_semoni 20
Rexea_solandri 11
Rexea_solandri 12
Rexea_solandri 12
Rexea_solandri 15
Rexea_solandri 11
Rhabdamia_gracilis 27.3
Rhabdosargus_globiceps 22
Rhincodon_typus 23
Rhincodon_typus 18
Rhinecanthus_aculeatus 27
Rhinelepis_aspera 23
Rhinelepis_aspera 23
Rhinogobius_cliffordpopei 18.7
Rhizoprionodon_acutus 27
Rhizoprionodon_acutus 27
Rhizoprionodon_acutus 27
Rhizoprionodon_taylori 25
Rhizoprionodon_taylori 25
Rhizoprionodon_terraenovae 25
Rhizoprionodon_terraenovae 26
Rhomboplites_aurorubens 18
Rhombosolea_leporina 12
Rhombosolea_plebeia 12
Rhombosolea_plebeia 11
Rhynchorhamphus_georgii 27
Roncador_stearnsii 14
Rondeletia_loricata 4
Rudarius_ercodes 19.7
Rutilus_rutilus 12
Rutilus_rutilus 9
Rutilus_rutilus 9
Sagamichthys_abei 4
Salaria_pavo 19
Salminus_brasiliensis 20
Salmo_lourosensis 16
Salmo_obtusirostris 12
Salmo_salar 9
Salmo_salar 12
Salmo_salar 12
Salmo_salar 9
Salmo_trutta 10
Salmo_trutta 9
Salmo_trutta 9.3
Salmo_trutta 12
Salmo_trutta 9.3
Salmo_trutta 5
Salmo_trutta 9.5
Salmo_trutta 11.7
Salmo_trutta 10
Salmo_trutta 12
Salmo_trutta 9
Salmo_trutta 9
Salmo_trutta 9
Salmo_trutta 9
Salmo_trutta 9
Salmo_trutta 9
Salvelinus_alpinus_alpinus 1.5
Salvelinus_alpinus_alpinus 1.5
Salvelinus_namaycush 4
Salvelinus_namaycush 5
Sander_canadensis 3
Sander_canadensis 7.9
Sander_lucioperca 16.2
Sander_lucioperca 19.6
Sander_lucioperca 14
Sander_lucioperca 14
Sander_lucioperca 10.3
Sander_lucioperca 9
Sarda_chiliensis 18
Sarda_chiliensis 18
Sarda_lineolata 18
Sarda_lineolata 18
Sarda_orientalis 15
Sarda_sarda 17.5
Sarda_sarda 14
Sarda_sarda 14
Sarda_sarda 17
Sarda_sarda 20
Sarda_sarda 14
Sarda_sarda 14.3
Sarda_sarda 14.3
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 17.5
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 18.9
Sardina_pilchardus 19
Sardina_pilchardus 11
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19.3
Sardina_pilchardus 19
Sardina_pilchardus 16
Sardina_pilchardus 13
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 18.9
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 22
Sardina_pilchardus 18.2
Sardina_pilchardus 14
Sardina_pilchardus 22
Sardina_pilchardus 19
Sardina_pilchardus 17.5
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 19
Sardina_pilchardus 13
Sardina_pilchardus 12
Sardina_pilchardus 22
Sardinella_albella 12.5
Sardinella_albella 12.5
Sardinella_albella 27.6
Sardinella_albella 27.6
Sardinella_albella 27.6
Sardinella_albella 28
Sardinella_albella 12.5
Sardinella_aurita 20
Sardinella_aurita 20
Sardinella_aurita 23
Sardinella_aurita 14
Sardinella_aurita 14
Sardinella_aurita 20
Sardinella_aurita 14
Sardinella_aurita 20
Sardinella_aurita 20
Sardinella_aurita 14
Sardinella_aurita 20
Sardinella_aurita 14
Sardinella_aurita 14
Sardinella_aurita 14
Sardinella_aurita 14
Sardinella_aurita 24.1
Sardinella_aurita 24.1
Sardinella_aurita 17.5
Sardinella_aurita 16
Sardinella_aurita 14
Sardinella_aurita 16
Sardinella_aurita 14
Sardinella_aurita 17.5
Sardinella_aurita 17.5
Sardinella_aurita 15
Sardinella_brasiliensis 23
Sardinella_brasiliensis 23
Sardinella_brasiliensis 23
Sardinella_brasiliensis 23
Sardinella_brasiliensis 23
Sardinella_brasiliensis 23
Sardinella_brasiliensis 24
Sardinella_brasiliensis 24
Sardinella_fimbriata 28.2
Sardinella_fimbriata 28.2
Sardinella_fimbriata 28.2
Sardinella_fimbriata 27.6
Sardinella_fimbriata 28.5
Sardinella_fimbriata 28.4
Sardinella_fimbriata 28.4
Sardinella_fimbriata 27.7
Sardinella_fimbriata 28
Sardinella_fimbriata 28.5
Sardinella_fimbriata 28
Sardinella_fimbriata 28
Sardinella_fimbriata 28
Sardinella_gibbosa 27.6
Sardinella_gibbosa 21
Sardinella_gibbosa 27.6
Sardinella_gibbosa 28
Sardinella_gibbosa 27
Sardinella_gibbosa 27.6
Sardinella_gibbosa 28
Sardinella_gibbosa 28
Sardinella_gibbosa 27.2
Sardinella_gibbosa 27
Sardinella_gibbosa 27
Sardinella_gibbosa 28.7
Sardinella_gibbosa 27
Sardinella_gibbosa 27.5
Sardinella_jussieu 28
Sardinella_lemuru 28.5
Sardinella_lemuru 28.7
Sardinella_lemuru 23
Sardinella_lemuru 27
Sardinella_lemuru 28
Sardinella_lemuru 28.2
Sardinella_lemuru 28
Sardinella_lemuru 27.7
Sardinella_lemuru 28
Sardinella_lemuru 28
Sardinella_lemuru 28.5
Sardinella_lemuru 28
Sardinella_lemuru 28
Sardinella_lemuru 27.7
Sardinella_longiceps 27.6
Sardinella_longiceps 12.5
Sardinella_longiceps 29.5
Sardinella_longiceps 27
Sardinella_longiceps 27
Sardinella_longiceps 27
Sardinella_longiceps 27
Sardinella_longiceps 27
Sardinella_longiceps 27
Sardinella_longiceps 27.6
Sardinella_longiceps 29
Sardinella_longiceps 22.5
Sardinella_longiceps 27
Sardinella_maderensis 26.6
Sardinella_maderensis 19
Sardinella_maderensis 26.6
Sardinella_maderensis 26.6
Sardinella_maderensis 26.6
Sardinella_maderensis 20
Sardinella_maderensis 20
Sardinella_maderensis 22
Sardinella_maderensis 26.6
Sardinella_maderensis 26.6
Sardinella_melanura 28.5
Sardinops_sagax 15
Sardinops_sagax 17.6
Sardinops_sagax 12.5
Sardinops_sagax 18
Sardinops_sagax 17.6
Sardinops_sagax 12.5
Sardinops_sagax 18
Sardinops_sagax 15
Sardinops_sagax 12
Sardinops_sagax 12
Sardinops_sagax 12
Sardinops_sagax 12
Sardinops_sagax 12
Sardinops_sagax 22
Sardinops_sagax 15
Sardinops_sagax 15
Sardinops_sagax 12
Sardinops_sagax 12
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 22
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 5.4
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 16.7
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 18.5
Sardinops_sagax 16.7
Sardinops_sagax 16.7
Sardinops_sagax 20.5
Sardinops_sagax 16.7
Sardinops_sagax 16.7
Sardinops_sagax 15
Sardinops_sagax 18
Sardinops_sagax 15
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 20.5
Sardinops_sagax 16.7
Sardinops_sagax 21
Sardinops_sagax 21
Sardinops_sagax 18
Sardinops_sagax 18
Sardinops_sagax 20.5
Sardinops_sagax 5.4
Sardinops_sagax 5.4
Sardinops_sagax 5.4
Sardinops_sagax 15
Sardinops_sagax 12.8
Sardinops_sagax 15.9
Sardinops_sagax 22
Sardinops_sagax 5.4
Sardinops_sagax 15
Sardinops_sagax 20.5
Sardinops_sagax 13.1
Sardinops_sagax 21
Sardinops_sagax 15
Sardinops_sagax 15
Sardinops_sagax 22
Sardinops_sagax 18
Sardinops_sagax 26.5
Sardinops_sagax 22
Sardinops_sagax 13
Sardinops_sagax 22
Sardinops_sagax 15
Sardinops_sagax 18.5
Sardinops_sagax 22
Sardinops_sagax 15
Sargocentron_diadema 27.5
Sargocentron_microstoma 28.7
Sargochromis_codringtonii 20
Sargochromis_mellandi 23.5
Sarotherodon_galilaeus 28
Sarotherodon_galilaeus 20.2
Sarotherodon_galilaeus 28
Sarotherodon_galilaeus 20.5
Sarotherodon_galilaeus 28
Sarotherodon_galilaeus 27
Sarotherodon_melanotheron 28
Sarotherodon_melanotheron 28
Sarpa_salpa 22
Sarpa_salpa 22
Saurida_elongata 29
Saurida_elongata 27
Saurida_elongata 27
Saurida_elongata 27
Saurida_elongata 27
Saurida_elongata 27
Saurida_longimanus 23
Saurida_longimanus 27.9
Saurida_longimanus 29
Saurida_micropectoralis 25
Saurida_micropectoralis 23
Saurida_tumbil 28.2
Saurida_tumbil 28
Saurida_tumbil 27.7
Saurida_tumbil 28
Saurida_tumbil 28.5
Saurida_tumbil 28.2
Saurida_tumbil 28.7
Saurida_tumbil 27.9
Saurida_tumbil 27
Saurida_tumbil 22
Saurida_tumbil 28.7
Saurida_tumbil 27
Saurida_tumbil 28
Saurida_tumbil 22
Saurida_tumbil 22
Saurida_tumbil 29
Saurida_tumbil 27.6
Saurida_tumbil 27
Saurida_tumbil 17
Saurida_tumbil 27
Saurida_tumbil 27
Saurida_tumbil 27
Saurida_tumbil 22.1
Saurida_undosquamis 25
Saurida_undosquamis 27
Saurida_undosquamis 27.7
Saurida_undosquamis 27
Saurida_undosquamis 19
Saurida_undosquamis 27
Saurida_undosquamis 27
Saurida_undosquamis 28.5
Saurida_undosquamis 27
Saurida_undosquamis 27.9
Saurida_undosquamis 28.2
Saurida_undosquamis 27
Saurida_undosquamis 22.2
Saurida_undosquamis 27
Saurida_undosquamis 25
Saurida_undosquamis 22.2
Saurida_undosquamis 28
Saurida_undosquamis 27
Saurida_undosquamis 29
Saurida_undosquamis 28
Saurida_undosquamis 27
Saurida_undosquamis 28.7
Saurida_undosquamis 28
Saurida_undosquamis 27
Saurida_undosquamis 28.7
Saurida_undosquamis 27
Saurida_undosquamis 28.7
Saurida_undosquamis 27
Saurida_undosquamis 27
Saurida_undosquamis 29
Saurida_undosquamis 27
Scaphirhynchus_platorynchus 14
Scaphirhynchus_platorynchus 21
Scaphirhynchus_platorynchus 21
Scarus_altipinnis 26
Scarus_chameleon 26
Scarus_coeruleus 28.2
Scarus_frenatus 26
Scarus_frenatus 26
Scarus_frenatus 26
Scarus_frenatus 26
Scarus_frenatus 25.8
Scarus_frenatus 26
Scarus_frenatus 26
Scarus_ghobban 27
Scarus_ghobban 27
Scarus_guacamaia 28.2
Scarus_niger 25.8
Scarus_niger 25.8
Scarus_niger 25.8
Scarus_psittacus 25.8
Scarus_psittacus 27
Scarus_rubroviolaceus 27
Scarus_scaber 27
Scarus_schlegeli 25.8
