"","species_name","Beak_length_Culmen","Beak_length_Nares","Beak_width","Beak_depth","Tarsus_length","Wing_length","Kipps_distance","Hand_wing_index","Tail_length","Mass","Latitude","AnnualTemp","TempRange","AnnualPrecip","PrecipRange"
"689","Taeniopygia_guttata",10.6,7.1,5.7,6.5,13.3,54.1,11.2,22.2,35.1,12,"-24,48","22,04049731","27,63953788","491,622246","84,15293758"
"690","Tarsiger_cyanurus",12.6,6.9,3,3,23,78.3,18.5,23.7,60.3,13.4,"51","-1,745013799","47,36677916","640,9334994","104,5281622"
"691","Terpsiphone_atrocaudata",19.5,10.7,6.8,5.1,15.8,91.6,21.9,23.9,102.9,18.7,"27,97","18,68948532","22,33102626","2213,237871","274,3239565"
"692","Tetraogallus_himalayensis",37.7,25.6,16.9,17.4,66.5,279.8,110.2,39.5,153,2428,"34,37","2,059937556","35,91371132","482,626557","101,5067314"
"693","Tetraogallus_tibetanus",33.3,22.6,14.7,15.5,55.9,262.8,113.4,43.2,146.2,1488.9,"37,35","-0,281557357","39,69629437","279,5260149","53,66212278"
"694","Tetraophasis_obscurus",34,23.7,14.9,12.6,52.1,206.2,78.4,38,146.2,855.4,"35,23","2,837718457","37,27261522","502,5509348","102,1511948"
"695","Tetraophasis_szechenyii",37,24.3,15,12.9,54.5,220.5,51.2,23.2,150,1053,"30,71","2,895670428","31,14439886","768,1483295","163,9248249"
"696","Thraupis_episcopus",14.2,9.5,6.4,6.7,22.3,87.3,20.7,22.8,64,35,"0,51","25,20141254","12,94031022","2187,776174","265,3766085"
"697","Threskiornis_aethiopicus",160.4,135.1,16,24.7,106.7,364.2,133.6,36.5,148,1493.2,"-0,44","24,29015831","20,73579449","919,9233645","178,0426992"
"698","Thryothorus_ludovicianus",16.9,11.1,3.2,3.9,21.4,59.4,6.8,11.4,50.7,19,"33,66","16,02117298","32,25884126","1115,769751","86,18487694"
"699","Tichodroma_muraria",31.4,20.5,3.2,2.8,22.2,99.5,19,19.2,60.5,17.6,"37,41","4,842537942","35,41731528","503,6338001","80,24184213"
"700","Tinamus_major",38.5,11.4,5.2,5.9,64.4,241,51.3,20.9,83.2,1026.2,"-1,19","25,26657805","13,13038749","2315,729313","269,3649555"
"701","Todus_mexicanus",19.8,12.4,4.3,3,12.5,42.3,5.4,12.6,29.9,5.9,"18,46","25,150825","12,985425","1556,065","138,200075"
"702","Toxostoma_redivivum",40.2,30.5,6.5,6.9,36.4,102.4,9.8,9.5,133,84.4,"36,18","13,87677578","28,56503778","593,2910222","109,4963396"
"703","Tragopan_caboti",28.2,14.7,9.4,9.8,66,214.5,34.1,15.9,168.8,1122.5,"25,82","18,62538261","27,15088841","1612,74058","229,8493667"
"704","Tragopan_temminckii",26.6,14.7,10.1,10.6,71.4,236.8,45.2,19.1,192.2,1163.4,"28,35","12,59251865","27,46994072","1107,382341","198,59165"
"705","Tregellasia_capito",13.9,7.2,4.9,3.7,19.5,73.4,19.7,25.5,50.4,13.9,"-25,13","20,10733125","20,0721625","1427,20775","203,4455594"
"706","Tregellasia_leucops",14.7,8,4.7,4,19.3,74.4,16.1,21.7,48.4,15.6,"-7,52","23,93052909","11,321214","2744,177091","224,0106347"
"707","Tringa_erythropus",63,50.4,4.1,5.7,57.2,163.4,83,50.8,63.4,158,"68,08","-9,856284235","50,50601779","359,6985453","39,59537997"
"708","Tringa_glareola",32.5,24.3,2.9,3.9,35.1,124,60.2,48.4,49.2,62,"60,06","-3,968048758","48,32547286","478,3378396","56,87816989"
"709","Tringa_nebularia",63.6,42.9,4.1,6,58,185.4,96.9,52.1,74.8,187,"59,74","-3,661035054","48,5845832","506,6147721","59,89507593"
"710","Tringa_ochropus",37.4,27.6,2.7,4.1,32.9,137.8,63.2,45.8,59.5,71.4,"57,42","-2,08077324","48,07502499","493,2234676","61,41191781"
"711","Tringa_stagnatilis",42.5,32.1,3,3.6,49.9,133.4,68.9,51.7,56.2,77.5,"53,39","1,424486486","46,8596871","436,3847613","52,79127112"
"712","Tringa_totanus",45.1,31.1,3.4,4.9,47.3,156.9,74.1,47.2,64.1,129,"48","4,13056691","38,66153491","528,589253","67,18886312"
"713","Trogon_melanurus",24.8,15.5,10.2,13.1,14,153.5,54.1,35,150.1,114,"-2,76","25,53386381","13,02530111","2264,459483","269,0585949"
"714","Trogon_viridis",25.2,15,10.1,11.7,14.2,146.1,50.6,34.6,158.4,89.7,"-4,36","25,13358029","13,54582123","2173,845443","264,7891978"
"715","Trugon_terrestris",27.3,12.8,5.1,7.6,47,173.5,51.4,30.1,121.2,400,"-5,42","24,80653692","10,14824023","2865,639923","179,4736431"
"716","Turdus_cardis",23.5,12.5,4.7,6,29.4,115,33.6,29.2,76.9,58.9,"34,79","12,80717815","31,11313113","1451,212801","168,3336139"
"717","Turdus_hortulorum",23.3,12.6,4.9,6,31.3,115.8,32.9,28.4,83,66.7,"51,21","-2,800475792","53,95744315","638,3208325","117,1350705"
"718","Turdus_kessleri",25.1,13.9,5.5,6.5,35.7,149.7,43.1,28.9,124.2,76.3,"33,67","3,937390363","34,91538389","587,3567778","124,3491304"
"719","Turdus_merula",27.7,15.1,5.4,7.2,33.6,131,30.6,23.2,108.4,102.7,"41,21","10,40917365","30,74253562","735,1350866","104,0722749"
"720","Turdus_migratorius",23.4,12.5,5.6,6.8,32.7,127,36.9,29,95.7,78.5,"47,88","4,160556142","39,91106012","716,3232687","70,51554033"
"721","Turdus_philomelos",23.1,11.9,5,5.7,31.8,116,35.7,30.7,81.7,67.7,"54,41","1,907046176","40,83355772","591,788487","59,7575982"
"722","Turdus_ruficollis",24.3,12.6,4.9,6.2,32.1,133.6,41.9,31.3,97.5,80.5,"54,05","-1,843804537","49,38001397","393,7847379","52,4251966"
"723","Turdus_rufiventris",25.2,14.6,5.3,6.7,33.4,115.5,20.1,17.4,101.5,69.4,"-19,64","22,05065159","18,95707312","1183,662396","160,5119783"
"724","Turnix_velox",12.4,7.3,4.2,6.5,17.8,74.8,26.8,35.1,30.8,44.3,"-25,99","21,52625543","28,57687674","408,2859429","65,71487446"
"725","Tyrannus_savana",20.1,11.5,6.5,5.4,17.9,105.6,34.2,32,215,31.9,"-19,67","21,58949302","20,650755","1301,300211","177,6667152"
"726","Upupa_epops",56.5,47.1,5.7,6.5,21.2,143.8,29.9,20.8,100.8,66.9,"32,5","13,60603137","33,41884655","678,8891433","131,3757093"
"727","Uragus_sibiricus",10.7,6.7,6.2,7.6,15.4,71.2,16,22.5,86.8,17.4,"45,86","1,04230086","46,2986327","569,7881308","108,374499"
"728","Urocissa_caerulea",45.8,27.5,13.1,16.6,51.3,198.9,29.5,14.8,386.8,257,"23,73","20,3402","17,1193875","2413,35","376,66705"
"729","Urocolius_indicus",14.2,9.1,6.8,7.2,20.7,94.6,29.9,32,210.4,52.7,"-21,07","20,24748843","24,64562922","631,8570211","130,2823374"
"730","Urocynchramus_pylzowi",12.7,7.3,3.9,4.6,22,73.5,10.8,14.8,78.2,28.6,"33,99","1,39626612","35,78011163","517,4899419","108,5632436"
"731","Vanellus_cinereus",38.9,21.3,5.9,7.3,77.8,239.8,108.1,45.2,102.6,270,"41,64","6,80809936","43,07756763","930,555705","161,5501876"
"732","Vanellus_vanellus",28.1,14.9,4.6,5.5,48.3,222.5,89.1,40.2,103.2,218.4,"50,22","4,961019828","39,27868986","524,1336334","59,37940977"
"733","Vestiaria_coccinea",29.2,20.8,4.5,5.9,23.7,77.3,19.4,25.5,56.7,18.2,"20,74","21,86140833","12,25813333","1478,5925","124,1328833"
"734","Vidua_chalybeata",10.1,6,3.9,5.4,13.3,63.8,13.4,21,40.2,12.5,"0,19","24,40210189","21,68309023","848,3230954","191,6891003"
"735","Vidua_macroura",10.4,6.3,4.3,6.3,15.7,69,13.8,20.2,47.3,15.7,"-2,26","23,83352958","19,5192865","1065,729598","199,0434007"
"736","Vireo_altiloquus",20.6,12,4.5,4.7,19.2,80.4,20.1,25,54.2,19,"21,22","24,95865385","14,45079538","1287,985338","151,9836092"
"737","Vireo_olivaceus",15.1,9.5,4.4,4.4,18.8,72.8,17.9,24.4,51.8,16.1,"26,57","11,26826206","34,16726714","990,0245739","97,38907801"
"738","Xanthopsar_flavus",25.5,17.8,4.9,7.4,28,103.6,32,30.8,74.5,43,"-30,01","18,94447041","22,38271122","1303,455745","79,16048265"
"739","Xenus_cinereus",46.8,39,4,4.5,28.2,127.4,70,54.6,55,78.8,"60,45","-4,822342286","51,41034846","455,5565293","55,54680559"
"740","Xiphorhynchus_elegans",31.6,23.2,5.7,6.2,21.9,96.4,19.3,20.1,82,34.5,"-5,69","24,78274512","13,02654923","2368,856212","206,9361549"
"741","Yuhina_diademata",14.8,6.9,3.2,3.6,21,74.6,11.2,15.1,75.5,22,"28,22","13,75974072","27,35408351","1146,843216","214,2842703"
"742","Yuhina_nigrimenta",12.5,6.9,2.8,2.9,14.9,55.2,11.7,21,39.4,9.5,"25,14","17,29893527","24,388","1522,079554","292,9512153"
"743","Zenaida_auriculata",19,11.3,3.7,4,21,136.2,45.2,32.7,92.9,110.2,"-17,9","19,90388614","18,64427918","1183,789469","161,8615371"
"744","Zenaida_macroura",19.6,9.3,2.7,3.4,19.6,144.4,53.1,36.6,122.2,118.9,"37,57","11,8164668","35,06198536","787,0782997","82,38123213"
"745","Zonotrichia_albicollis",13.6,8.4,5.1,6.3,23,72.8,14.3,19.7,70.4,24.4,"52,69","-0,306028408","44,94800168","701,6831048","55,50006994"
"746","Zosterops_abyssinicus",12.8,6.9,2.7,2.9,15.8,55.6,10.3,18.8,40.9,9.4,"8,28","23,28376292","19,40556696","559,0874854","120,7454292"
"747","Zosterops_erythropleurus",13.7,7.4,2.7,2.9,15.2,60.8,17.9,29.5,42,11,"45,76","2,669875627","47,76552065","680,8232581","142,6724587"
"748","Zosterops_lateralis",12.7,6.8,2.8,3.1,16.4,59,15.2,25.3,42.2,12.7,"-30,76","17,67392823","22,36751501","946,168883","91,85067216"
"749","Zosterops_poliogastrus",13.4,7,2.8,3.1,17,60,10.3,17.2,46.5,11,"6,15","20,6039241","18,50405904","922,391506","189,7699982"
