Species;Bad1Good2;Wild-1_Aviary-2_Domestic-3;Day-Night;n;Mass;Trait;TraitValue;Method;Mountains;Summer-Winter;Breeding-NonBreeding;Climate;World;Passerine;Order;Elevation;ElevationLatCor;MeanSurfaceTemperature;AbsoluteMinSurfaceTemperature;AbsoluteMaxSurfaceTemperature;AbsoluteSurfaceTemperatureRange;AverageDailyMinimumSurfaceTemperature;AverageDailyMaximumSurfaceTemperature;AverageDailySurfaceTemperatureDifference;SD_DailyMeanSurfaceTemperature;SE_DailyMeanSurfaceTemperature;MeanGaussianTemperature;AbsoluteMinGaussianTemperature;AbsoluteMaxGaussianTemperature;AbsoluteGaussianTemperatureRange;AverageDailyMinimumGaussianTemperature;AverageDailyMaximumGaussianTemperature;AverageDailyGaussianTemperatureDifference;SD_DailyMeanGaussianTemperature;SE_DailyMeanGaussianTemperature
Melopsittacus undulatus;NA;NA;N;18;33,6;BMR;59,5;close;;Winter;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melopsittacus undulatus;NA;NA;D;18;33,6;BMR;65,5;close;;Winter;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melopsittacus undulatus;NA;3;N;NA;25,2;BMR;54;NA;NA;NA;NA;Temperate;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melopsittacus undulatus;2;NA;N;6;42,8;BMR;64,48;flow;N;NA;N;Sub;New;;;323;38,21427157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melopsittacus undulatus;2;3;N;66;60,5;RMR;114,6;flow;NA;NA;NA;Temperate;Old;;;NA;NA;22;21;23;2;22;21;23;NA;NA;22;21;23;2;22;21;23;NA;NA
Melopsittacus undulatus;2;3;D;;35;RMR;115,5;open;NA;NA;NA;NA;Old;N;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melospiza georgiana;2;1;N;6;14,9;BMR;38,1;flow;N;Winter;NA;Sub;New;P;Passeriformes;22;29,93825159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melospiza melodia;NA;NA;NA;NA;18,6;BMR;67,72;flow;;NA;;;New;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melospiza melodia;2;1;N;7;19,1;BMR;45,5;flow;N;Summer;NA;Sub;New;P;Passeriformes;22;29,93825159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Melospiza melodia;2;1;N;5;68,9;BMR;132,67;flow;;Summer;;Tropical;New;;;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Merops apiaster;1;1;D;7;57,5;RMR;76,5;flow;N;Summer;Y;Sub;Old;;;27;32,34375697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Merops leschenaulti;2;1;N;6;23,5;BMR;55,3;flow;N;Spring;NA;Tropical;Old;N;Coraciiformes;140;13,25273224;26,91389761;23,23588923;33,5756667;10,33977747;24,58952433;29,53533677;4,945812443;0,9769221;0,184620923;27,12193491;23,39303304;40,37237154;16,9793385;24,71629016;31,26368205;6,547391891;1,463713111;0,276615777
Merops viridis;2;1;N;9;33,81;BMR;53,91;close;N;Summer;Y;Tropical;Old;N;Coraciiformes;41;3,654371588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Metallura tyrianthina;2;1;N;17;3,8;BMR;17,91;flow;N;NA;N;Tropical;New;N;Apodiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Calendulauda erythrochlamys;2;2;N;12;27,3;BMR;74,7;flow;N;Winter;N;Tropical;Old;P;Passeriformes;NA;NA;19;18;20;2;19;18;2;NA;NA;19;18;20;2;19;18;2;NA;NA
Micrastur gilvicollis;2;1;N;1;170,5;BMR;186,27;flow;N;NA;N;Tropical;New;N;Falconiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Micrastur ruficollis;2;1;N;1;304,1;BMR;128,96;flow;N;NA;N;Tropical;New;N;Falconiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Micrathene whitneyi;2;2;N;;45;BMR;45,5;flow;N;Winter;;Temperate;New;N;Strigiformes;NA;NA;23;NA;NA;NA;NA;NA;NA;NA;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
Micrathene whitneyi;2;2;N;3;46,2;BMR;43,5;flow;N;Summer;;Temperate;New;N;Strigiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Microcerculus marginatus;2;1;N;3;19,4;BMR;59,1;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Devioeca papuana;2;1;N;4;12,9;BMR;37,3;flow;Y;;;Tropical;Old;P;Passeriformes;3132;35,14102284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Microhierax caerulescens;2;1;N;1;39,1;BMR;74,8;flow;N;Spring;NA;Tropical;Old;N;Falconiformes;140;13,25273224;26,05318191;24,07132008;29,86085746;5,789537381;24,52725039;28,018059;3,490808612;0,584171968;0,22079625;25,86872064;23,98861424;30,14108003;6,152465785;24,35083797;28,60024507;4,249407103;0,523840142;0,197992963
Micromonacha lanceolata;2;1;N;1;21,9;BMR;64,48;flow;N;NA;N;Tropical;New;N;Piciformes ;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Micropternus brachyurus;2;1;N;4;78,6;BMR;114,4;flow;N;Spring;NA;Tropical;Old;N;Piciformes;140;13,25273224;27,39747486;21,46377774;34,6328889;13,16911116;23,53081137;32,12697986;8,596168486;1,316932452;0,24887684;28,43006202;20,88084833;38,3025681;17,42171977;23,36622395;34,93337593;11,56715198;1,623617479;0,306834862
Mimus gilvus;2;1;N;5;44,2;BMR;121,73;flow;;Spring;;Temperate;New;P;Passeriformes;229;42,95327869;16,29813914;-0,24559968;30,33136032;30,57696;12,91965756;19,81458952;6,894931955;6,078959762;0,527112661;16,09038541;-1,012051379;32,73610562;33,748157;12,01804384;20,27683416;8,258790323;5,969063226;0,517583423
Mimus polyglottos;2;1;N;1;10,3;BMR;29,22;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Mionectes macconnelli;2;1;N;14;11,4;BMR;28,66;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Mionectes oleagineus;2;1;N;7;11,4;BMR;32,24;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Mionectes oleagineus;2;1;N;6;102,4;BMR;88,03;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Mionectes olivaceus;2;1;N;21;15,7;BMR;50,15;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Mionectes striaticollis;2;1;N;38;14,7;BMR;48,36;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Macronus gularis;2;1;N;36;11,3;BMR;31,5;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;26,91676111;21,45163788;35,90807621;14,45643833;23,81608033;30,71495239;6,898872053;1,166583824;0,089472895;27,39828642;19,76550462;40,91623167;21,15072705;23,58698309;32,8038239;9,21684081;1,497175945;0,114828153
Macronus kelleyi;2;1;N;6;9,5;BMR;30,5;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;28,18117745;21,46011108;36,14966668;14,6895556;24,22545651;32,49494371;8,269487193;1,598053557;0,30754555;29,09192523;20,35587795;38,66655955;18,3106816;24,08575717;35,06573798;10,97998081;1,774805818;0,341561539
Mniotilta varia;2;1;N;2;8,2;BMR;22,6;flow;N;Winter;NA;Sub;New;P;Passeriformes;22;29,93825159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Molothrus ater;NA;NA;NA;NA;33,7;BMR;95,5;flow;;NA;;;New;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Molothrus ater;2;2;D;4;40;BMR;82;flow;Y;;;Sub;New;P;Passeriformes;NA;NA;23,5;22;25;NA;NA;NA;NA;NA;NA;23,5;22;25;NA;NA;NA;NA;NA;NA
Molothrus ater;2;2;N;4;40;BMR;60;flow;Y;;;Sub;New;P;Passeriformes;NA;NA;23,5;22;25;NA;NA;NA;NA;NA;NA;23,5;22;25;NA;NA;NA;NA;NA;NA
Molothrus ater;NA;NA;N;;42,5;BMR;90,29;NA;NA;NA;NA;NA;New;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Momotus aequatorialis;2;1;N;1;158,5;BMR;103,88;flow;N;NA;N;Tropical;New;N;Coraciiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Momotus momota;2;1;N;2;123,1;BMR;93,13;flow;N;NA;N;Tropical;New;N;Coraciiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Momotus momota;2;1;N;3;41;BMR;105,6;flow;;Summer;;Tropical;New;N;Coraciiformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Symposiachrus axillaris;2;NA;N;;17,5;BMR;90,14;flow;;;;Tropical;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Monasa morphoeus;2;1;N;2;67,5;BMR;80,6;flow;N;NA;N;Tropical;New;N;Piciformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Monasa nigrifrons;2;1;N;5;86;BMR;82,39;flow;N;NA;N;Tropical;New;N;Piciformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Monticola gularis;2;1;N;1;27;BMR;49,2;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;26,78748437;22,02601122;33,48788928;11,46187807;22,92091078;31,63827478;8,717363999;0,676835278;0,255819689;27,83411086;20,25976742;39,01782499;18,75805757;22,34112178;35,68541352;13,34429173;0,819095034;0,309588823
Morus bassanus;2;1;N;4;2574;BMR;2290,86;flow;N;NA;N;Temperate;Old;N;Suliformes;18;55,23606557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Morus capensis;2;1;D;5;2660;BMR;1775,61;flow;N;Summer;Y;Sub;Old;N;;0;-33,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Morus capensis;2;1;N;5;2620;BMR;1516,32;flow;N;Summer;Y;Sub;Old;N;;0;-33,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Motacilla alba;NA;NA;N;8;18;BMR;54;close;;Summer;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Motacilla alba;NA;NA;N;8;18,2;BMR;50,5;close;;Summer;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Motacilla alba;NA;;;;18,2;SMR;53,8;;;Summer;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Motacilla alba;NA;;;;18,2;SMR;50,4;;;Winter;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Motacilla flava;2;NA;N;NA;14,7;BMR;46,31;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Motacilla flava;2;2;N;1;14;BMR;50,72;flow;N;Autumn;N;Temperate;Old;P;Passeriformes;NA;NA;22;20;24;NA;NA;NA;NA;NA;NA;22;20;24;NA;NA;NA;NA;NA;NA
Motacilla flava;NA;NA;N;2;14,7;BMR;46,5;close;;Summer;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Muscicapa dauurica;2;1;N;8;9,3;BMR;34,4;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;27,63375996;21,36055551;35,43822126;14,07766575;23,79603525;32,44650685;8,650471597;1,253100879;0,167452649;28,68318537;20,03335984;38,5764728;18,54311296;23,89651207;35,20798439;11,31147232;1,526120557;0,203936438
Muscicapa striata;NA;NA;N;NA;14,4;BMR;44,32;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Muscicapa striata;2;2;N;2;13,9;BMR;51,56;flow;N;Autumn;N;Temperate;Old;P;Passeriformes;NA;NA;22;20;24;NA;NA;NA;NA;NA;NA;22;20;24;NA;NA;NA;NA;NA;NA
Muscicapa striata;NA;NA;N;3;14,4;BMR;44,5;close;;Summer;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Muscisaxicola fluviatilis;2;1;N;1;13,6;BMR;46,57;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myadestes ralloides;2;1;N;7;28,8;BMR;69,85;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Mycteria americana;1;2;;4;2500;RMR;1745,14;budget;;;;Sub;New;N;Ciconiiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Myiarchus crinitus;2;1;N;9;33,9;BMR;68,8;flow;N;Summer;NA;Sub;New;P;Passeriformes;13;35,5659458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Myiobius villosus;2;1;N;1;14,7;BMR;53,73;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myioborus melanocephalus;2;1;N;11;11,7;BMR;37,61;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myioborus miniatus;2;1;N;6;9,8;BMR;35,82;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiodynastes maculatus;2;1;N;3;28,3;BMR;51,81;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Myiopsitta monachus;NA;NA;NA;NA;81,5;BMR;143,44;NA;NA;NA;NA;NA;New;N;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Myiopsitta monachus;2;2;D;6;80,4;RMR;135,07;flow;N;Winter;N;NA;New;N;Psittaciformes;24;40,8136721;5,303131025;-9,943934484;18,35244907;28,29638355;2,958793464;8,476459484;5,51766602;5,977249766;0,681170829;5,110532112;-11,66510826;18,13704939;29,80215765;1,964915467;8,039774925;6,074859458;5,858298673;0,667615094
Myiopsitta monachus;2;2;N;6;80,4;RMR;94,07;flow;N;Winter;N;NA;New;N;Psittaciformes;24;40,8136721;3,675011813;-7,699796321;15,7931099;23,49290622;1,087780436;7,195892758;6,108112322;5,249808249;1,04996165;3,385604458;-8,225183942;15,4818472;23,70703114;0,22387093;6,314783212;6,090912282;5,261296088;1,052259218
Myiopsitta monachus;2;2;D;8;83,1;RMR;141,27;flow;N;Summer;N;NA;New;N;Psittaciformes;24;40,8136721;22,19868534;13,99058796;32,84794424;18,85735628;19,660387;25,25273828;5,592351283;2,3838996;0,205937559;22,13863186;14,35721217;34,35517988;19,99796771;19,31921394;25,59282381;6,273609864;2,052764022;0,177331802
Myiopsitta monachus;2;2;N;8;83,1;RMR;124,65;flow;N;Summer;N;NA;New;N;Psittaciformes;24;40,8136721;22,19868534;13,99058796;32,84794424;18,85735628;19,660387;25,25273828;5,592351283;2,3838996;0,205937559;22,13863186;14,35721217;34,35517988;19,99796771;19,31921394;25,59282381;6,273609864;2,052764022;0,177331802
Myiotheretes fuscorufus;2;1;N;1;29,2;BMR;93,13;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiothlypis bivittata;2;1;N;11;15,5;BMR;53,73;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiothlypis chrysogaster;2;1;N;2;14,4;BMR;50,15;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiothlypis coronata;2;1;N;13;17,4;BMR;59,1;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiothlypis fulvicauda;2;1;N;1;12,8;BMR;62,69;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiothlypis luteoviridis;2;1;N;12;14,7;BMR;42,99;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiothlypis signata;2;1;N;2;14,3;BMR;39,4;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myiozetetes similis;2;1;N;1;27,1;BMR;51,94;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myophonus borneensis;2;1;D;4;116,25;RMR;252,97;flow;NA;Summer;Y;Tropical;Old;P;Passeriformes;0;6;25,44850565;22,454;28,314;5,86;24,78418569;26,09653098;1,312345293;0,84036284;0,040620471;25,50412209;22,45462117;28,50238006;6,047758889;24,96483889;26,41947403;1,454635139;0,810785869;0,039190814
Poliocrania exsul;2;1;N;1;27,4;BMR;58,27;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Akletos goeldii;2;1;N;4;42,4;BMR;75,22;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Sciaphylax hemimelaena;2;1;N;5;18;BMR;44,78;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myrmeciza longipes;2;1;N;1;9,6;BMR;39,08;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Myrmoborus leucophrys;2;1;N;1;19,8;BMR;59,1;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myrmoborus myotherinus;2;1;N;3;21,2;BMR;50,15;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myrmotherula axillaris;2;1;N;4;8,9;BMR;34,03;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myrmotherula axillaris;2;1;N;1;43,2;BMR;56,65;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Myrmotherula longipennis;2;1;N;1;9,6;BMR;39,4;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Myrmotherula menetriesii;2;1;N;2;9,3;BMR;50,15;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
