"Original_Name","IOС-10.1","BirdTree","NameComments","Original-1_Cited-2","Reference","Bad1Good2","Wild-1_Aviary-2_Domestic-3","Day-Night","n","Sex","Mass","Trait","CommentTrait","TraitValue","Method","Place","Latitude","Longitude","StartDate","EndDate","Mountains","Summer-Winter","Breeding-NonBreeding","Climate","World","Comments","CapturePlace","CaptureLatitude","CaptureLongitude","Passerine","Order","Elevation","ElevationLatCor","MeanSurfaceTemperature","AbsoluteMinSurfaceTemperature","AbsoluteMaxSurfaceTemperature","AbsoluteSurfaceTemperatureRange","AverageDailyMinimumSurfaceTemperature","AverageDailyMaximumSurfaceTemperature","AverageDailySurfaceTemperatureDifference","SD_DailyMeanSurfaceTemperature","SE_DailyMeanSurfaceTemperature","MeanGaussianTemperature","AbsoluteMinGaussianTemperature","AbsoluteMaxGaussianTemperature","AbsoluteGaussianTemperatureRange","AverageDailyMinimumGaussianTemperature","AverageDailyMaximumGaussianTemperature","AverageDailyGaussianTemperatureDifference","SD_DailyMeanGaussianTemperature","SE_DailyMeanGaussianTemperature","","","","","","","","","","","","","","","","","","","",""
"Adelomyia melanogenys","Adelomyia melanogenys","Adelomyia melanogenys","","1","{Londoño, 2015 #1696}","2","1","N","6","NA","3.50","BMR","","14.33","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Apodiformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Aegithalos caudatus","Aegithalos caudatus","Aegithalos caudatus","","1","{Gavrilov, 2014 #1688}","NA","NA","N","17","","8.8","BMR","","45.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegithalos caudatus","Aegithalos caudatus","Aegithalos caudatus","","1","{Gavrilov, 2014 #1688}","NA","NA","N","17","","8.9","BMR","","36","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegithalos caudatus","Aegithalos caudatus","Aegithalos caudatus","","2","{Гаврилов, 1974 #3935}","NA","","","","","8.80","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","35.6","","","","","","","","Summer","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegithalos caudatus","Aegithalos caudatus","Aegithalos caudatus","","2","{Гаврилов, 1974 #3935}","NA","","","","","8.80","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","45.1","","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegithina lafresnayei","Aegithina lafresnayei","Aegithina lafresnayei","","1","{Bushuev, 2021 #4649}","2","1","N","13","","18.2","BMR","","44.50","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","11.04.2015, 21.04.2015, 23.04.2015, 23.04.2015, 24.04.2015, 26.04.2015, 28.04.2015, 29.03.2016, 24.04.2016, 23.05.2017, 15.05.2018, 19.05.2018, 13.04.2019","11.04.2015, 21.04.2015, 23.04.2015, 23.04.2015, 24.04.2015, 26.04.2015, 28.04.2015, 29.03.2016, 24.04.2016, 23.05.2017, 15.05.2018, 19.05.2018, 13.04.2019","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666671","107.41666671","P","Passeriformes","140","13.252732243771","27.79316333","21.85799997","36.14966668","14.29166671","24.4275928","31.52656999","7.09897719","1.344990662","0.173637548","28.49355549","21.35835768","40.37237154","19.01401386","24.43341951","33.77882572","9.345406202","1.793774292","0.231575265","","","","","","","","","","","","","","","","","","","",""
"Aegithina tiphia","Aegithina tiphia","Aegithina tiphia","","1","{Bushuev, 2021 #4649}","2","1","N","12","","12.2","BMR","","29.30","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","13.05.2011, 13.05.2011, 23.03.2013, 25.03.2013, 30.03.2013, 22.04.2013, 12.04.2015, 01.05.2015, 03.04.2016, 03.04.2016, 16.04.2016, 28.04.2020","13.05.2011, 13.05.2011, 23.03.2013, 25.03.2013, 30.03.2013, 22.04.2013, 12.04.2015, 01.05.2015, 03.04.2016, 03.04.2016, 16.04.2016, 28.04.2020","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666672","107.41666672","P","Passeriformes","140","13.252732243771","27.59423671","21.65266662","35.90807621","14.25540959","24.26673041","32.06547867","7.798748261","1.202474501","0.151497547","28.36381748","21.77976","40.37237154","18.59261154","24.20143479","34.5033728","10.301938","1.574494715","0.198367688","","","","","","","","","","","","","","","","","","","",""
"Aegolius acadicus","Aegolius acadicus","Aegolius acadicus","","1","{Graber, 1962 #3626}","1","","N","","","85.5","BMR","Измерения продолжались сутки, но при температуре 18-19 С. Сов дердали в клетках в помещении","126.5","close","","","","","","N","NA","N","Temperate","New","","central Illinois","40.560506","-89.489194","N","Strigiformes","NA","NA","18.5","18","19","1","18","19","1","NA","NA","18.5","18","19","1","18","19","1","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegolius acadicus","Aegolius acadicus","Aegolius acadicus","","1","{Ligon, 1969 #3652}","2","2","N","2","","123.70","BMR","new one-gallon paint","117.90","flow","University of Michigan Museum of Zoology","","","","","N","Summer","","Temperate","New","","Ann Arbor, Michigan","42.282454","-83.725689","N","Strigiformes","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegolius acadicus","Aegolius acadicus","Aegolius acadicus","","1","{Collins, 1963 #3819}","NA","2","NA","1","f","105.9","BMR","Вольеры вроде как закрытые, установка толком не описана","140.8","flow","The University of Michigan","","","NA","NA","N","NA","NA","NA","New","","","","","N","","NA","NA","23","21","25","4","NA","NA","NA","NA","NA","23","21","25","4","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegolius acadicus","Aegolius acadicus","Aegolius acadicus","","1","{Gatehouse, 1970 #3820}","2","NA","N","1","m","82.93","BMR","","147.8","flow","NA","NA","NA","10/31/1967","11/1/1967","NA","Autumn","","","New","Птиц держали при 27С 2-5 дней, но непонятно, где птиц ловили и дикие ли они","NA","NA","NA","N","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegolius acadicus","Aegolius acadicus","Aegolius acadicus","","1","{Gatehouse, 1970 #3820}","2","NA","D","1","m","82.93","BMR","","92","flow","NA","NA","NA","10/31/1967","11/1/1967","NA","Autumn","","","New","Птиц держали при 27С 2-5 дней, но непонятно, где птиц ловили и дикие ли они","NA","NA","NA","N","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aegolius funereus","Aegolius funereus","Aegolius funereus","","1","{Hohtola, 1994 #3636}","2","2","N","","","130.00","BMR","Клетки в помещении","202.39","flow","","","","","","N","","","Temperate","Old","","Tauvo bird observatory","64.8","24.63333333","N","Strigiformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aerodramus germani","Aerodramus germani","Collocalia germani","","1","Bushuev et al. (unpublished)","2","1","N","2","","10.8","BMR","","40.00","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","27.03.2017, 06.03.2019","27.03.2017, 06.03.2019","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666673","107.41666673","N","Apodiformes","140","13.252732243771","26.57304208","22.21366665","32.55788889","10.34422225","22.95641217","31.12644018","8.170028013","0.634790767","0.169654969","27.05122715","18.88271074","35.08941551","16.20670477","22.12485667","33.48538313","11.36052645","0.740716333","0.197964767","","","","","","","","","","","","","","","","","","","",""
"Aethia pusilla","Aethia pusilla","Aethia pusilla","","1","{Roby, 1986 #4217}","2","1","NA","5","NA","89.20","RMR","","256.00","close","St. George Island","56.58333333","-169.58333333","01.06.1981, 01.06.1982","30.08.1981, 30.08.1982","N","Summer","Y","Temperate","New","","St, George Island","56.58333333","-169.58333333","N","","110","58.02595628082","7.58430161","2.543888893","11.318895","8.775006109","7.152409436","8.008794695","0.856385259","1.753318889","0.12588096","7.701533078","3.016326317","11.02779217","8.011465855","7.499605038","7.889256268","0.38965123","1.725410002","0.123877219","","","","","","","","","","","","","","","","","","","",""
"Aethopyga christinae","Aethopyga christinae","Aethopyga christinae","","1","{Prinzinger, 1989 #2721}","2","2","N","12","","5.20","BMR","В качестве значения RMR брали некое среднее, но не ясно за какой период.","23.954183266932","flow","","","","","","","","","Tropical","Old","","","","","P","Passeriformes","NA","NA","25","NA","NA","NA","NA","NA","NA","NA","NA","25","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aethopyga siparaja","Aethopyga siparaja","Aethopyga siparaja","","1","{Prinzinger, 1989 #2721}","2","2","N","2","","6.80","BMR","В качестве значения RMR брали некое среднее, но не ясно за какой период.","28.480079681275","flow","","","","","","","","","Tropical","Old","","","","","P","Passeriformes","NA","NA","25","NA","NA","NA","NA","NA","NA","NA","NA","25","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Aethopyga siparaja","Aethopyga siparaja","Aethopyga siparaja","","1","{Bushuev, 2021 #4649}","2","1","N","5","","6.2","BMR","","25.00","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","18.05.2011, 07.05.2015, 16.02.2018, 19.04.2018, 03.05.2018","18.05.2011, 07.05.2015, 16.02.2018, 19.04.2018, 03.05.2018","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666674","107.41666674","P","Passeriformes","140","13.252732243771","27.00448526","17.98577775","35.86732364","17.88154589","23.83077228","30.72787623","6.897103951","1.648772164","0.278693362","27.43392897","18.10118423","38.91920812","20.81802388","23.72969843","32.92826354","9.198565104","1.962628957","0.331744843","","","","","","","","","","","","","","","","","","","",""
"Aethopyga siparaja","Aethopyga siparaja","Aethopyga siparaja","","1","{Boyce, 2020 #4107}","2","1","D","2","both","6.01","RMR","NA","31.55","flow","Kinabalu Park, Sabah, Malaysia","6","116","13.02.2013, 13.02.2014, 13.02.2015, 13.02.2017","24.05.2013, 24.05.2014, 24.05.2015, 24.05.2017","NA","Summer","Y","Tropical","Old","","Kinabalu Park, Sabah, Malaysia","6","116","P","Passeriformes","0","6","25.44850565","22.454","28.314","5.86","24.78418569","26.09653098","1.312345293","0.84036284","0.040620471","25.50412209","22.45462117","28.50238006","6.047758889","24.96483889","26.41947403","1.454635139","0.810785869","0.039190814","","","","","","","","","","","","","","","","","","","",""
"Agapornis fischeri","Agapornis fischeri","Agapornis fischeri","","1","{Gavrilov, 1985 #1709}","2","NA","N","","","56.70","BMR","","94.60","close","NA","NA","NA","","","","Winter","","NA","Old","","","","","N","Psittaciformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis fisheri","Agapornis fischeri","Agapornis fischeri","","1","{Gavrilov, 2017 #3482}","NA","NA","N","3","","56.7","BMR","","95","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis roseicollis","Agapornis roseicollis","Agapornis roseicollis","","2","{Kendeigh, 1977 #523}","NA","3","N","NA","NA","48.10","BMR","","83.17","NA","NA","NA","NA","NA","NA","NA","NA","NA","Tropical","Old","","NA","NA","NA","N","Psittaciformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis roseicollis","Agapornis roseicollis","Agapornis roseicollis","","1","{Gavrilov, 2014 #1688}","NA","NA","N","6","","48.1","BMR","","84","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis roseicollis","Agapornis roseicollis","Agapornis roseicollis","","1","{Gavrilov, 2014 #1688}","NA","NA","D","6","","48.1","BMR","","91.5","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis roseicollis","Agapornis roseicollis","Agapornis roseicollis","","1","{Gavrilov, 2014 #1688}","NA","NA","N","6","","48.4","BMR","","84","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis roseicollis","Agapornis roseicollis","Agapornis roseicollis","","1","{Gavrilov, 2014 #1688}","NA","NA","D","6","","48.4","BMR","","111","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agapornis roseicollis","Agapornis roseicollis","Agapornis roseicollis","","1","{Londoño, 2015 #1696}","2","NA","N","6","NA","48.30","BMR","M.A. Chappell, unpublished. Птиц держали в открытых вольерах. Смесь диких и разведенных птиц","64.48","flow","University University of California, Riverside","33.978206","-117.32882","NA","NA","N","NA","N","Sub","New","Temperate","NA","NA","NA","","","323","38.214271573771","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agelaius phoeniceus","Agelaius phoeniceus","Agelaius phoeniceus","","1","{Lewies, 1969 #3800}","2","2","D","15","f","46.5","BMR","Условия измерений не ясны","141.8","flow","University of Guelph","43.534044854912","-80.226160086997","11/30/1965","12/30/1965","N","Winter","","Temperate","New","","marshes near the mouth of Thames River on the southeast side of Lake St. Clair in Kent County, Ontario","42.319341211331","-82.451279650089","P","Passeriformes","337","47.953716981148","-1.498519105","-13.77182712","9.822310142","23.59413726","-3.660476191","1.089403606","4.749879798","4.680532057","0.76947473","-1.930769709","-14.97038634","11.39247229","26.36285863","-5.029539752","1.097456914","6.126996666","4.78503317","0.786654607","","","","","","","","","","","","","","","","","","","",""
"Agelaius phoeniceus","Agelaius phoeniceus","Agelaius phoeniceus","","1","{Lewies, 1969 #3800}","2","2","N","15","f","46.5","BMR","Условия измерений не ясны","114.9","flow","University of Guelph","43.534044854912","-80.226160086997","11/30/1965","12/30/1965","N","Winter","","Temperate","New","","marshes near the mouth of Thames River on the southeast side of Lake St. Clair in Kent County, Ontario","42.319341211331","-82.451279650089","P","Passeriformes","337","47.953716981148","-1.498519105","-13.77182712","9.822310142","23.59413726","-3.660476191","1.089403606","4.749879798","4.680532057","0.76947473","-1.930769709","-14.97038634","11.39247229","26.36285863","-5.029539752","1.097456914","6.126996666","4.78503317","0.786654607","","","","","","","","","","","","","","","","","","","",""
"Agelaius phoeniceus","Agelaius phoeniceus","Agelaius phoeniceus","","1","{Lewies, 1969 #3800}","2","2","D","36","m","70.27","BMR","","213.60","flow","University of Guelph","43.534044854912","-80.226160086997","11/30/1965","12/30/1965","N","Winter","","Temperate","New","","marshes near the mouth of Thames River on the southeast side of Lake St. Clair in Kent County, Ontario","42.319341211331","-82.451279650089","P","Passeriformes","337","47.953716981148","-1.498519105","-13.77182712","9.822310142","23.59413726","-3.660476191","1.089403606","4.749879798","4.680532057","0.76947473","-1.930769709","-14.97038634","11.39247229","26.36285863","-5.029539752","1.097456914","6.126996666","4.78503317","0.786654607","","","","","","","","","","","","","","","","","","","",""
"Agelaius phoeniceus","Agelaius phoeniceus","Agelaius phoeniceus","","1","{Lewies, 1969 #3800}","2","2","N","36","m","70.27","BMR","В тексте статьи значение RMR для среднего минимального измерения самцов дано с ошибкой. Восстановлено по графику.","139.10","flow","University of Guelph","43.534044854912","-80.226160086997","11/30/1965","12/30/1965","N","Winter","","Temperate","New","","marshes near the mouth of Thames River on the southeast side of Lake St. Clair in Kent County, Ontario","42.319341211331","-82.451279650089","P","Passeriformes","337","47.953716981148","-1.498519105","-13.77182712","9.822310142","23.59413726","-3.660476191","1.089403606","4.749879798","4.680532057","0.76947473","-1.930769709","-14.97038634","11.39247229","26.36285863","-5.029539752","1.097456914","6.126996666","4.78503317","0.786654607","","","","","","","","","","","","","","","","","","","",""
"Agelaius phoeniceus","Agelaius phoeniceus","Agelaius phoeniceus","","1","{Weathers, 1981 #3686}","2","2","N","13","","46.30","BMR","У Гаврилова масса 46.3, а BMR 93.5","86.65","flow","NA","","","","","","Summer","","Temperate","New","","","","","P","Passeriformes","NA","NA","25","23","27","NA","NA","NA","NA","NA","NA","25","23","27","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Agelaius phoeniceus","Agelaius phoeniceus","Agelaius phoeniceus","","1","{Wiersma, 2007 #226}","2","1","N","6","","47.10","BMR","","100.58","flow","Ohio, Columbus","39.95","-83","01.04.2005, 01.05.2006","30.04.2005, 30.07.2006","","Spring","","Temperate","New","With additional mean values from literature","Ohio, Columbus","39.95","-83","","","229","42.953278688525","16.29813914","-0.24559968","30.33136032","30.57696","12.91965756","19.81458952","6.894931955","6.078959762","0.527112661","16.09038541","-1.012051379","32.73610562","33.748157","12.01804384","20.27683416","8.258790323","5.969063226","0.517583423","","","","","","","","","","","","","","","","","","","",""
