"species_name","med_c","med_a","Beak_length_Culmen","Beak_length_Nares","Beak_width","Beak_depth","Tarsus_length","Wing_length","Kipps_distance","Hand_wing_index","Tail_length","Mass","forest1","grassland1","human1","wetland1","shrubland1","woodland1","marine1","riverline1","coastal1","rock1","desert1","carnivore1","herbivore1","omnivore1","scavenger1","australian1","palearctic1","indo_malay1","madagascar1","neotropic1","nearctic1","afrotropic1","oceania1","antarctic1","invertivore1","vertivore1","aquatic_predator1","omnivoretn1","granivore1","frugivore1","nectarivore1","herbivore_aquatic1","herbivore_terrestrial1","scavengertn1","insessorial1","terrestrial1","generalist1","aerial1","aquatic1","fTn","fCn","fAn","fGn","ghahSkew","Stg_Sac"
"Arborophila_ardens",0.781590555267255,0.922154899894626,21.9,9.9,5.3,7.9,38.4,130.3,34.1,26.2,42.1,266.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.393771973882471,0.0341536916122551,0.192867905575088,0.379206428930186,0.325724319578578,0.545956805625314
"Arborophila_brunneopectus",0.755228642325417,0.925913547237077,22.4,9.2,5.5,7,38.6,131.4,34.9,26.8,49.8,291.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.386056191467222,0.018210197710718,0.297086368366285,0.298647242455775,0.00262008733624454,0.369406867845994
"Arborophila_rufipectus",0.780279946676824,0.910683760683761,21.3,8,4.6,6.5,43,139,26.5,19.1,69,400.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.401522359657469,0.107992388201713,0.0775451950523311,0.412940057088487,0.68380213385063,0.628924833491912
"Arborophila_rufogularis",0.740753285462674,0.912820512820513,22.2,8.2,4.8,6.4,37.1,135,34.1,25.5,49,344.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.386375455018201,0.0187207488299532,0.296931877275091,0.297971918876755,0.00174825174825175,0.368694747789912
"Archilochus_colubris",0.786843601895735,0.895009066930432,20.7,15.1,1.8,1.9,3.4,40.7,27.6,65,24.3,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.453931500241196,0.0376266280752533,0.102749638205499,0.405692233478051,0.595825426944972,0.719247467438495
"Ardea_cinerea",0.773566249176005,0.887710098157859,138.9,95.5,18.7,25.4,137.9,441,152.7,34.6,169.1,1443,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.464249748237664,0.0236656596173212,0.135448136958711,0.376636455186304,0.470993117010816,0.681772406847935
"Ardea_insignis",0.735789102036013,0.924055829228243,160.4,129.2,18.5,28.4,178.5,538.6,195,36.3,194,2024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.531189083820663,0.0355750487329435,0.0774853801169591,0.355750487329435,0.642294713160855,0.773879142300195
"Ardea_purpurea",0.752577809455928,0.902216538789429,125.9,102.5,13.6,19.6,117.5,349.7,118.2,33.9,113.2,1064.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.424481737413623,0.0340572556762093,0.152023692003949,0.389437314906219,0.438468550592525,0.627838104639684
"Ardeola_bacchus",0.773716644052465,0.955844155844156,72.9,52.4,9.2,12.2,56.2,213,56.6,26.8,73.4,304.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.357106727364694,0.0343955488113303,0.202326757713708,0.406170966110268,0.334995843724023,0.526555386949924
"Ardeotis_kori",0.708706690561529,0.934072164948454,112.3,62.6,21,21.1,210.2,709.8,274.2,40.1,353.3,7994.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.483965014577259,0.0364431486880466,0.0942662779397473,0.385325558794947,0.606889564336373,0.738581146744412
"Arenaria_interpres",0.712428774928775,0.913510986442263,25.4,15.7,3.9,5.5,25.5,148.8,83.4,55.6,61,136,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.437069813176008,0.0299901671583087,0.155850540806293,0.37708947885939,0.415129151291513,0.628318584070796
"Arremon_aurantiirostris",0.804877051693478,0.947284852334074,16,10.9,6.6,8.5,25.5,72.7,8.3,11.3,66.4,34.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.467181467181467,0.0661196911196911,0.141409266409266,0.325289575289575,0.394002068252327,0.584942084942085
"Artamus_cinereus",0.728269230769231,0.910611434707624,21,13.4,6,7,22.3,119.9,45.7,37.7,67.7,35.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45095168374817,0.0244021473889702,0.101512933138116,0.423133235724744,0.613023255813953,0.748169838945827
"Asio_flammeus",0.745532245532246,0.922703510082151,27.3,13.7,9,13,42.5,297.2,141,47.5,146.5,322.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.514467876410005,0.0220696419813634,0.081902893575282,0.38155958803335,0.646560846560847,0.792054928886709
"Asio_otus",0.821151210598447,0.903993855606759,28.3,14.9,8.8,12.5,40.1,280.7,115.5,41.2,137,296.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.433382862803368,0.0321941555225359,0.164933135215453,0.369489846458643,0.382761816496756,0.605745418524022
"Atlantisia_rogersi",0.737184941756404,0.936493018259936,21.2,12.7,2.6,4.2,22.5,54.2,0.1,0.2,28.5,39.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.493197278911565,0.0257531584062196,0.120019436345967,0.361030126336249,0.501010101010101,0.708454810495627
"Atrichornis_clamosus",0.729593023255814,0.864367816091954,19.8,8.2,3.1,5,25.7,74.3,4.4,6,104.3,42.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.412224938875306,0.0572127139364303,0.167726161369193,0.362836185819071,0.367741935483871,0.550122249388753
"Aythya_americana",0.846602209944751,0.855764473033152,49.7,33,18.8,14.6,35.7,218.6,104.6,46,56,1075.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.488054607508532,0.0502194051682106,0.14870794734276,0.313018039980497,0.355860612460401,0.602145294978059
"Aythya_baeri",0.854071690354876,0.861605107159143,44.7,31,20.8,14.1,31.7,201.8,97.6,48.8,58.2,681.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.432864760058168,0.0339311682016481,0.106156083373728,0.427047988366457,0.601818181818182,0.719825496849249
"Aythya_ferina",0.857773109243698,0.853795560427514,50.5,30.5,17.9,13.7,35,208.6,104.4,50.1,53.7,823,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.464141414141414,0.0181818181818182,0.181313131313131,0.336363636363636,0.299512195121951,0.601010101010101
"Aythya_fuligula",0.861630434782609,0.859054857898215,43.9,27.6,19.5,13.2,31.3,196.9,99,50.1,53.4,701.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.484450923226433,0.0500485908649174,0.152575315840622,0.312925170068027,0.34446764091858,0.594752186588921
"Balearica_pavonina",0.762857142857143,0.92358803986711,65.4,35.2,14.5,17.6,201,543.4,195.5,35.6,258.2,3590,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.427435387673956,0.0298210735586481,0.174950298210736,0.36779324055666,0.355311355311355,0.590457256461232
"Balearica_regulorum",0.747277491197904,0.921855921855922,66.2,36,16.1,18.9,223,569,214.2,38,243,3772,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.436228287841191,0.0258064516129032,0.176178660049628,0.361786600496278,0.345018450184502,0.596029776674938
"Bambusicola_fytchii",0.776904412364407,0.882746126936532,21.6,9.9,7,7.5,45.2,142.8,26,18.5,100.8,313.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.36965811965812,0.0224358974358974,0.313034188034188,0.294871794871795,-0.0298769771528998,0.329059829059829
"Bambusicola_thoracicus",0.775412206491713,0.919099378881988,21.4,9.9,6.5,6.9,37.8,128.9,28.3,22,86,264.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.396244583533943,0.103996148290804,0.102551757342321,0.397207510832932,0.589595375722543,0.58690418873375
"Bombycilla_garrulus",0.68868330464716,0.933602347762289,15.5,7.6,5.1,6,20.7,116.2,43.9,37.8,65.8,54.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.460591133004926,0.0458128078817734,0.11871921182266,0.37487684729064,0.518962075848303,0.670935960591133
"Botaurus_stellaris",0.77168284789644,0.939284662937886,77.3,54.9,11,16.1,94.3,323.8,101.2,31.2,98.3,1319.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.373104145601618,0.025783619817998,0.206774519716886,0.394337714863499,0.312026913372582,0.534883720930233
"Brachypteracias_leptosomus",0.808573650831638,0.944126819126819,41.8,27,13.2,14.8,33.7,137.6,27,19.8,127.4,185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.469469469469469,0.04004004004004,0.127127127127127,0.363363363363363,0.481632653061224,0.665665665665666
"Branta_canadensis",0.807639602603631,0.874179655455291,50,28.2,19.9,15.3,73.3,422.9,206.5,49.4,121.6,2811.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.458413926499033,0.0715667311411992,0.142166344294004,0.327852998065764,0.395061728395062,0.572533849129594
"Brotogeris_cyanoptera",0.834142394822006,0.931217973985022,20.3,18,9.8,14,11.3,114.4,41.3,35.9,58.4,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.432959531935641,0.0541199414919551,0.127254997562165,0.385665529010239,0.503802281368821,0.63725012189176
"Bubo_bubo",0.852813852813853,0.905162738496072,50.4,26.6,17.9,26,79.9,438.5,144.8,33,244.5,2668.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.448803827751196,0.0339712918660287,0.112918660287081,0.404306220095694,0.563367252543941,0.70622009569378
"Bubulcus_ibis",0.725243506493507,0.926393188854489,63.3,43.5,8.6,11.5,76.8,244.4,73,29.9,90.9,365.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.428362573099415,0.054093567251462,0.145224171539961,0.372319688109162,0.43879472693032,0.601364522417154
"Bucco_capensis",0.841156923473997,0.941176470588235,34.5,22,11.3,12.8,17.4,86.7,17.2,19.9,57,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.422418012726383,0.0513950073421439,0.122369065100343,0.403817914831131,0.534883720930233,0.652471855115027
"Buceros_bicornis",0.768418201516793,0.923219086021505,355.5,271,56.9,64.7,74.5,509.4,133.7,25.7,421.4,2790.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.462370880472209,0.0388588293162814,0.115100836202656,0.383669454008854,0.538461538461538,0.692080668962125
"Buphagus_erythrorhynchus",0.788381072102002,0.860607008760951,19.7,12.2,6.3,7,20.4,118.6,35.8,29.4,98.3,50.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.383732057416268,0.0526315789473684,0.170813397129187,0.392822966507177,0.393887945670628,0.55311004784689
"Burhinus_bistriatus",0.8,0.916594641313742,49.8,25.4,10.4,12.2,110.2,241.8,105.7,43.6,119.5,787,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.505928853754941,0.0558300395256917,0.115118577075099,0.323122529644269,0.474633596392334,0.658102766798419
"Buteo_buteo",0.796891124871001,0.944055944055944,35.6,21.1,12.5,16.6,75.7,374.6,143.8,38.2,204.1,759.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.470217917675545,0.036319612590799,0.122518159806295,0.370944309927361,0.503434739941119,0.682324455205811
"Butorides_striata",0.733995956873315,0.957027670881437,70.3,52.5,9.2,11.3,47,173.9,51.1,28.7,63.7,201.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.414221780208851,0.0497265042267529,0.151665837891596,0.3843858776728,0.434137291280148,0.597215315763302
"Bycanistes_brevis",0.823515325670498,0.902941176470588,149.1,112.7,39.2,92.5,52.6,355,87.9,24.7,293.3,1232.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.464754496840058,0.0301409820126398,0.116188624210015,0.388915896937287,0.539942252165544,0.707340787554691
"Cacatua_moluccensis",0.766246602421547,0.886229359188002,48.6,42,28.9,47.6,28.4,294.2,84.5,28.7,170.5,835,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.461313868613139,0.0326034063260341,0.120194647201946,0.385888077858881,0.525,0.694403892944039
"Cacatua_pastinator",0.742909539891782,0.871988795518207,44.8,42,19.1,31.7,27.4,299.4,112.5,36.9,148.4,631.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.448359073359073,0.0390926640926641,0.118243243243243,0.394305019305019,0.538606403013183,0.685328185328185
"Cairina_moschata",0.8472362038986,0.78604118993135,65.9,38.7,22.6,15.7,56.2,345,124,35.2,160.2,2415.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.556154977930358,0.0446297204512016,0.133889161353605,0.265326140264836,0.329238329238329,0.642962236390388
"Calandrella_cinerea",0.857817355964619,0.939913078633515,13.2,8.8,4.4,4.8,19.4,89.2,25.3,28.4,59.8,23.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.430337612933904,0.0756062767475036,0.112696148359486,0.381359961959106,0.543792107795958,0.62339514978602
"Calcarius_ornatus",0.828129616862011,0.922619047619048,11.6,7.5,4.4,5.2,20,78.6,21,26.7,56.5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.438647342995169,0.0478260869565217,0.116425120772947,0.397101449275362,0.54656632173095,0.671497584541063
"Calidris_ruficollis",0.712684475994769,0.931372549019608,19,13.7,2.4,3.3,18.8,99.5,54.2,54.5,43.5,26.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.475401606425703,0.0205823293172691,0.146084337349398,0.357931726907631,0.420318725099602,0.666666666666667
"Calidris_tenuirostris",0.707840570551593,0.942692939244663,45,32.5,4.5,6.2,34.4,175.6,101.2,57.3,63.8,192,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.481867858917039,0.020367610531545,0.146050670640835,0.351713859910581,0.413173652694611,0.667163437655241
"Callaeas_cinereus",0.790243611177454,0.905252659574468,32.5,15.4,9.9,13.2,66.5,158,18,11.3,164.5,225.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.453294001966568,0.0245821042281219,0.13716814159292,0.384955752212389,0.474576271186441,0.676499508357916
"Callipepla_squamata",0.790121951219512,0.936048761609907,14,8.2,6,6.9,31.7,116,27.8,24.2,79.4,183.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.53030303030303,0.0383838383838384,0.178282828282828,0.253030303030303,0.173302107728337,0.566666666666667
"Calliphlox_amethystina",0.779996336325334,0.910532137151284,19.3,13.8,1.5,1.7,3.8,34.8,22.5,65.2,24.6,2.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.394244604316547,0.0767386091127098,0.0896882494004796,0.439328537170264,0.660924750679964,0.667146282973621
"Caloenas_nicobarica",0.706487061325771,0.903126628452319,30.7,16.4,5.4,7.7,43.7,259,85.5,32.8,98.8,537.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.492338111715274,0.0746416213544241,0.129016312407316,0.304003954522986,0.404109589041096,0.59268413247652
"Caloperdix_oculeus",0.738340008900757,0.91941094619666,24.8,10.2,5.2,6.1,39.8,141.6,35.2,25.4,58.6,209,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.495336278841433,0.0481099656357388,0.127638684339715,0.328915071183112,0.440860215053763,0.648502700049092
"Calyptorhynchus_lathami",0.695496842804919,0.924580627705628,46.3,36.8,29.3,54.1,20.8,346.6,159.2,45.8,237.6,437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.461538461538462,0.034833091436865,0.118045476536043,0.385582970488631,0.531219980787704,0.694242864054185
"Campephilus_guatemalensis",0.787443933458241,0.884478935698448,47.7,35.7,13.2,12.4,35.2,180.8,36.5,21,107.5,242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.452088452088452,0.0314496314496314,0.123832923832924,0.392628992628993,0.520456707897241,0.68943488943489
"Campephilus_imperialis",0.812407407407407,0.876581919836803,86,67.9,19.5,18.2,47.6,303,112.2,37,198.2,700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.450641658440276,0.0241855873642646,0.125370187561698,0.399802566633761,0.522556390977444,0.700888450148075
"Campylorhamphus_procurvoides",0.648257201973579,0.951991710798987,55.3,50.1,4,5.3,19.4,94.2,17.3,18.5,86.4,33.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5047714716223,0.0301356102461075,0.171772978402813,0.29331993972878,0.26133909287257,0.59618282270216
"Campylorhynchus_brunneicapillus",0.877185902609631,0.87815693078851,26.1,16.4,4,5.7,26.2,83.2,11.3,13.7,86.4,38.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.372169811320755,0.0816037735849057,0.0924528301886792,0.45377358490566,0.661485319516408,0.65188679245283
"Campylorhynchus_zonatus",0.856213204166421,0.875258799171843,24,14.4,3.9,4.6,25.1,78.4,9.7,12.6,82,34.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.460856720827179,0.0236336779911374,0.120137863121615,0.395371738060069,0.533906399235912,0.712456917774495
"Caracara_cheriway",0.81988939740656,0.909154727793696,48.3,31.1,14,23,94.8,386,164.8,42.4,207.3,1078.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.459040232670868,0.0945225399903054,0.0891904992729035,0.357246728065923,0.60043431053203,0.632573921473582
"Caracara_plancus",0.826459942084942,0.923333333333333,43.8,29.8,14.8,23.9,79.1,378.7,92.3,24.4,205.3,1078.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.449404761904762,0.035218253968254,0.164186507936508,0.351190476190476,0.362848893166506,0.601190476190476
"Cardinalis_cardinalis",0.720907079646018,0.918942436412316,17.6,14.7,9.3,12.3,24.5,93.5,14.2,15.5,101.8,42.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.452987267384917,0.0460333006856024,0.132713026444662,0.368266405484819,0.470185728250244,0.642507345739471
"Carpodacus_erythrinus",0.797845227062095,0.912858851674641,12,8,6.8,7.9,16.4,80.2,24.7,30.8,58.6,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.455684007707129,0.0370905587668593,0.113680154142582,0.39354527938343,0.551756885090218,0.698458574181117
"Carpodacus_pulcherrimus",0.751745486281569,0.911615551799082,12.3,8.4,6.3,7.4,19,75.5,18.1,23.8,64.6,19.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.42507204610951,0.0629202689721422,0.106628242074928,0.40537944284342,0.583489681050657,0.66090297790586
"Carpodacus_roseus",0.770084566596195,0.93824163969795,12.5,8.9,7,8.4,18.9,88,25.4,29.4,67.1,28.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.412759787336878,0.0671822136297728,0.122764620589657,0.397293378443693,0.527881040892193,0.620106331561141
"Carpodacus_rubicilloides",0.746816168327796,0.904372496662216,17.5,13,9.1,10.5,23.9,105.4,22.4,21.2,87.4,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.445863125638407,0.0224719101123595,0.19050051072523,0.341164453524004,0.283381364073007,0.574055158324821
"Casuarius_casuarius",0.654037886340977,0.888042005420054,104.8,26.5,14.3,20.6,287.2,300.8,0.2,0.1,402.5,44000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.462365591397849,0.0371456500488759,0.110948191593353,0.389540566959922,0.556640625,0.703812316715542
"Cathartes_aura",0.744772727272727,0.894796380090498,51.5,27.6,14.3,17.2,54,508.5,135.6,26.9,244,1518.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.469850458273034,0.060781476121563,0.128798842257598,0.340569223347805,0.451181911613566,0.620839363241679
"Catharus_fuscescens",0.802912621359223,0.889260249554367,17.6,10,4.4,4.2,29.2,97,27.7,28.5,69.3,31.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463569682151589,0.0371638141809291,0.157946210268949,0.341320293398533,0.367286973555338,0.609779951100244
"Centropus_bengalensis",0.617334167709637,0.927018633540373,28.2,15.7,6.6,11,39.3,154.6,29.6,18.6,185.2,148.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.457311089303238,0.0269872423945044,0.13738959764475,0.378312070657507,0.467174119885823,0.671246319921492
"Centropus_unirufus",0.64980959634425,0.924546925566343,37.3,24.2,9.2,15.1,41.8,167.5,22.4,13.6,206.3,183.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.419243986254296,0.0559646539027982,0.118802160039273,0.405989199803633,0.547240411599626,0.650466372115857
"Cephalopterus_ornatus",0.663522012578616,0.900671470684573,57.2,36.8,19.7,18.9,47.2,259.6,40.4,15.4,160.2,380,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.468524747717444,0.0533397405093705,0.114368092263335,0.363767419509851,0.521608040201005,0.664584334454589
"Certhia_brachydactyla",0.740701509161989,0.896078431372549,18.7,11.1,2,2.5,14.9,62.1,11,17.7,57.1,8.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.409270216962525,0.0369822485207101,0.162721893491124,0.391025641025641,0.412288512911843,0.600591715976331
