Kingdom	Phylum	Class	Subclass	Infraclass	Superorder	Order (or infraorder for Cetacea)	Family	Species	AdultBodyMass_g	Sources_AdultBodyMass	GenerationLength_d	Sources_GL	FrT	residuals	Hib	Hib+unconfirmedHib	Daily	Daily+unconfirmedDaily	Mars	Mono	Temperature(C)_White2003,2006	Temperature(C)_White2003,2006+other	Temperature(C)_White2003,2006+other+close species	BMR(mL O2 h−1)_White2003,2006+other	BodyMassBMR(g)_White2003,2006+other	BMR(mL O2 h−1 g-1)_White2003,2006+other	Sourses_BodyT&BMR
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Hemitragus_jemlahicus	68616,43	PanTHERIA	2555	GMA	0,15023728	-0,045771337	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Bathyergidae	Heterocephalus_glaber	39,36	PanTHERIA	2023,309775	Mean_family_same_body_mass	0,118768054	-0,08005739	0	0	0	0	0	0	32,10	32,10	32,10	20,48	32,00	0,64	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Hippocamelus_antisensis	68599,35	PanTHERIA	1459,26	Rspan-ASMmales	0,24093156	0,039117852	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Hippopotamidae	Hippopotamus_amphibius	1536310	PanTHERIA	3650	GMA	0,123379015	-0,066828431	0	0	0	0	0	0		35,40	35,40				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Hipposideridae	Hipposideros_armiger	49,99	PanTHERIA	1834,2256	Mean_congenerics	0,168506535	-0,031320653	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Hippotragus_equinus	264174	PanTHERIA	3070,224367	Rspan-AFB	0,148729842	-0,044549182	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Hyaenidae	Hyaena_hyaena	35070,51	PanTHERIA	3351,042633	Rspan-AFR(SM+Gest)	0,154033494	-0,03775779	0	0	0	0	0	0	37,00	37,00	37,00	5728,00	34300,00	0,17	AnAge, White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Hydropotes_inermis	12760,04	PanTHERIA	2190	GMA	0,22962373	0,031681389	0	0	0	0	0	0		38,30	38,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Hydrurga_leptonyx	352675,5	PanTHERIA	5110	GMA	0,147785249	-0,034687302	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Tragulidae	Hyemoschus_aquaticus	10850	PanTHERIA	1930,0898	Rspan-AFR(SM+Gest)	0,179002188	-0,020317125	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hylobatidae	Hylobates_agilis	5829,08	PanTHERIA	5475	GMA	0,120402127	-0,060136701	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hylobatidae	Hylobates_lar	5578,61	PanTHERIA	5475	GMA	0,131435947	-0,049102881	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hylobatidae	Hylobates_pileatus	5542,37	PanTHERIA	5475	GMA	0,136959637	-0,043579191	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Erinaceidae	Hylomys_suillus	57,61	PanTHERIA	1202,925238	Mean_family	0,328366925	0,125195187	0	0	0	0	0	0	37,30	37,30	37,30	60,11	57,80	1,04	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Sciuridae	Hylopetes_phayrei	226,99	PanTHERIA	1384,121263	Mean_family_same_body_mass	0,284239431	0,082027647	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Hyperoodontidae	Hyperoodon_ampullatus	3393361,08	PanTHERIA	6460,5	GMA	0,200674363	0,025356589	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Indriidae	Indri_indri	8565,48	PanTHERIA	4015	GMA	0,235296682	0,04702296	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Iniidae	Inia_geoffrensis	121430,8	PanTHERIA	4840,09	Mean_family_same_body_mass	0,202345213	0,018442713	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Peramelemorphia	Peramelidae	Isoodon_macrourus	1505,77	PanTHERIA	623,745	Rspan-AFB	0,254784566	0,048544405	0	0	0	0	1	0	35,90	35,90	35,90	573,87	1551,00	0,37	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Dipodidae	Jaculus_jaculus	59,8	PanTHERIA	919,8561	Rspan-AFB	0,25039631	0,045724908	0	0	0	0	0	0	37,45	37,45	37,50	92,25	75,00	1,23	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Kobus_leche	88645,04	PanTHERIA	2660,837833	Rspan-AFB	0,187643184	-0,007804718	0	0	0	0	0	0			38,70				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Kogiidae	Kogia_breviceps	431500	PanTHERIA	4380	GMA	0,134940859	-0,05139914	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Lagenorhynchus_albirostris	186634,86	PanTHERIA	5667,52995	Mean_congenerics	0,223090594	0,043571765	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Diprotodontia	Macropodidae	Lagorchestes_hirsutus	1407,14	PanTHERIA	1100,21785	Mean_congenerics_same_body_mass	0,210884267	0,007168398	0	0	0	0	1	0			36,00				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Diprotodontia	Macropodidae	Lagostrophus_fasciatus	1933,48	PanTHERIA	2311,607416	Mean_family_same_body_mass	0,175285257	-0,022012824	0	0	0	0	1	0			36,00				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cebidae	Lagothrix_lagotricha	6263,69	PanTHERIA	5475	GMA	0,181902366	0,001363538	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Camelidae	Lama_guanicoe	120000	Smith et al. 2003	4064,145	Rspan-AFR(SM+Gest)	0,206204866	0,018191508	0	0	0	0	0	0		38,00	38,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Diatomyidae	Laonastes_aenigmamus	400	Smith et al. 2003	1032,923574	Mean_order_same_mass	0,153184959	-0,050887426	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Sciuridae	Lariscus_insignis	174,41	PanTHERIA	1384,121263	Mean_family_same_body_mass	0,263664738	0,061452954	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Lasiopodomys_mandarinus	46,25861204	Verde Arregoitia et al. 2013	589,3882991	Mean_family_same_body_mass	0,19955306	-0,006869119	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Lasiurus_borealis	12,33	PanTHERIA	2051,666208	Mean_family_same_body_mass	0,279348172	0,080672956	1	1	0	0	0	0			34,80				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Leggadina_lakedownensis	17,5	PanTHERIA	624,3996409	Mean_family_same_body_mass	0,20122081	-0,005015883	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Lemuridae	Lemur_catta	2626,48	PanTHERIA	2920	GMA	0,258696401	0,064621508	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Callitrichidae	Leontopithecus_rosalia	592,52	PanTHERIA	3601,747	Rspan-AFB	0,218576211	0,028113127	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_colocolo	5000	Smith et al. 2003	2592,96	Rspan-ASMmales	0,168041893	-0,027765617	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_geoffroyi	4000	Smith et al. 2003	2827,89	Rspan-AFR(SM+Gest)	0,175547111	-0,01901577	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_guigna	2200	Smith et al. 2003	2190	GMA	0,173398501	-0,02454384	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_jacobita	8133,78	Verde Arregoitia et al. 2013	1392,97	Rspan-ASMmales	0,171490159	-0,030674745	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_pardalis	11880	PanTHERIA	3011,876283	Rspan-AFR(SM+Gest)	0,175959806	-0,017628339	0	0	0	0	0	0	38,00	38,00	38,00	3126,30	10500,00	0,30	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_tigrinus	2250	Smith et al. 2003	2190	GMA	0,175274099	-0,022668242	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leopardus_wiedii	3270,81	PanTHERIA	2190	GMA	0,178894806	-0,019047535	0	0	0	0	0	0	38,00	38,00	38,00	937,20	3600,00	0,26	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Leopoldamys_edwardsi	308,82	PanTHERIA	639,6318318	Mean_family_same_body_mass	0,191567536	-0,014588459	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Megaladapidae	Lepilemur_hubbardorum	726,98875	Mean_congenerics	1637,770967	Mean_congenerics_same_body_mass	0,186047725	-0,014820255	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Megaladapidae	Lepilemur_ruficaudatus	763,36	PanTHERIA	1637,770967	Mean_congenerics_same_body_mass	0,187262896	-0,013605084	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Leptailurus_serval	11999,96	PanTHERIA	3018,0586	Rspan-AFB	0,194766533	0,001211141	0	0	0	0	0	0	36,50	36,50	36,50	3137,20	10100,00	0,31	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Leptonychotes_weddellii	400000	PanTHERIA	4015	GMA	0,155744144	-0,032529578	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_americanus	1568,42	PanTHERIA	1105,95	Rspan-AFB	0,270948627	0,067263127	0	0	0	0	0	0	39,80	39,80	39,80	1518,00	1581,00	0,96	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_capensis	2047,11	PanTHERIA	1047,27668	Mean_congenerics_same_body_mass	0,266261263	0,062264919	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_coreanus	2350	Verde Arregoitia et al. 2013	1047,27668	Mean_congenerics_same_body_mass	0,257933254	0,05393691	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_europaeus	3816,43	PanTHERIA	730	GMA	0,26350361	0,057826374	0	0	0	0	0	0		38,30	38,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_hainanus	1511,67	PanTHERIA	1047,27668	Mean_congenerics_same_body_mass	0,234667985	0,030671641	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_sinensis	1607,41	PanTHERIA	1047,27668	Mean_congenerics_same_body_mass	0,250582131	0,046585787	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_timidus	3105,42	PanTHERIA	1047,27668	Mean_congenerics_same_body_mass	0,259455178	0,055458834	0	0	0	0	0	0	39,70	39,70	39,70	2118,00	3025,00	0,70	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_tolai	1589	PanTHERIA	1047,27668	Mean_congenerics_same_body_mass	0,267696148	0,063699804	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Lepus_townsendii	3371,64	PanTHERIA	1097,83525	Rspan-AFR(SM+Gest)	0,265442587	0,061714096	0	0	0	0	0	0	38,20	38,20	38,20	1264,00	2430,00	0,52	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Iniidae	Lipotes_vexillifer	112138,3	PanTHERIA	4840,09	Rspan-AFR(SM+Gest)	0,175950008	-0,007952493	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Litocranius_walleri	38804,37	PanTHERIA	2555	GMA	0,17612628	-0,019882337	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Lobodon_carcinophaga	225000	PanTHERIA	5475	GMA	0,162555685	-0,017983143	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Lophocebus_aterrimus	6510,37	PanTHERIA	3285	GMA	0,160727107	-0,031414063	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Phyllostomidae	Lophostoma_silvicolum	32,29	PanTHERIA	2064,27635	Mean_family_same_body_mass	0,174149849	-0,024458559	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Loridae	Loris_lydekkerianus	254,06	PanTHERIA	2278,1475	Mean_congenerics_same_body_mass	0,200173642	0,002698295	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Loridae	Loris_tardigradus	249,22	PanTHERIA	2278,1475	Rspan-AFB	0,190164485	-0,007310861	0	0	0	0	0	0	35,50	35,50	35,50	128,00	284,00	0,45	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Proboscidea	Elephantidae	Loxodonta_africana	3824540	PanTHERIA	9125	GMA	0,241444281	0,08024269	0	0	0	0	0	0		36,20	36,20				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Lutra_lutra	8868,69	PanTHERIA	2772,962083	Rspan-AFR(SM+Gest)	0,14564502	-0,049208862	0	0	0	0	0	0	38,14	38,14	38,10	4500,00	10000,00	0,45	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Canidae	Lycaon_pictus	21999,99	PanTHERIA	2034,717	Rspan-AFB	0,223569763	0,024804753	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Lynx_canadensis	9682,82	PanTHERIA	3391,958167	Rspan-AFR(SM+Gest)	0,160422477	-0,031152041	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Lynx_lynx	19300	PanTHERIA	3338,239417	Rspan-AFR(SM+Gest)	0,155188135	-0,036670979	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Lynx_pardinus	11050	PanTHERIA	1578,34	Rspan-ASMmales	0,167266225	-0,033916613	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Lynx_rufus	6374,47	PanTHERIA	3810,032222	Rspan-AFB	0,171530902	-0,017828713	0	0	0	0	0	0				4220,00	9400,00	0,45	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_arctoides	9358,04	PanTHERIA	3650	GMA	0,172054943	-0,018152503	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_assamensis	8546,89	PanTHERIA	4572,989586	Mean_congenerics_same_body_mass	0,178684637	-0,006632927	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_cyclopis	5748,94	PanTHERIA	4572,989586	Mean_congenerics_same_body_mass	0,167669258	-0,017648307	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_fascicularis	4569,32	PanTHERIA	5076,8362	Rspan-AFB	0,173127332	-0,009520917	0	0	0	0	0	0		37,60	37,60				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_fuscata	10114,76	PanTHERIA	5118,76	Rspan-AFB	0,165267756	-0,017158386	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_leonina	7783	Smith et al. 2003	4015	GMA	0,16773069	-0,020543032	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_mulatta	6455,19	PanTHERIA	5058,9	Rspan-AFB	0,167509719	-0,015233554	0	0	0	0	0	0		37,30	37,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_nemestrina	7820,78	PanTHERIA	4015	GMA	0,169347951	-0,018925771	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_nigra	7359,39	PanTHERIA	4745	GMA	0,166588518	-0,017817757	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_silenus	5995,25	PanTHERIA	5509,018	Rspan-AFB	0,175045334	-0,005313271	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_sylvanus	11471,53	PanTHERIA	2920	GMA	0,168429968	-0,025644925	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_thibetana	10593,06	PanTHERIA	3285	GMA	0,171258848	-0,020882322	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Macaca_tonkeana	10035,53	PanTHERIA	4745	GMA	0,159862749	-0,024543526	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Diprotodontia	Macropodidae	Macropus_robustus	25978,92	PanTHERIA	2984,65355	Rspan-AFR(SM+Gest)	0,196873283	0,003140916	0	0	0	0	1	0	36,10	36,10	36,10	5684,20	29300,00	0,19	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Macroscelidea	Macroscelididae	Macroscelides_proboscideus	38,64	PanTHERIA	995,97395	Rspan-AFR(SM+Gest)	0,191760272	-0,012507867	0	0	1	1	0	0	36,23	36,23	36,20	52,26	39,00	1,34	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Peramelemorphia	Thylacomyidae	Macrotis_lagotis	1229,58	PanTHERIA	1183,8648	Rspan-AFR(SM+Gest)	0,22214766	0,018874943	0	0	0	0	1	0	35,00	35,00	35,00	449,67	1294,00	0,35	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Madoqua_kirkii	4833,4	PanTHERIA	2131,079367	Rspan-AFB	0,154859412	-0,043395083	0	0	0	0	0	0		39,00	39,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Madoqua_saltiana	3424,47	PanTHERIA	2031,281017	Mean_congenerics_same_body_mass	0,16981985	-0,028963363	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Mandrillus_leucophaeus	14253,3	PanTHERIA	3650	GMA	0,162731339	-0,027476107	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Mandrillus_sphinx	16685,06	PanTHERIA	3650	GMA	0,163793156	-0,02641429	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Pholidota	Manidae	Manis_pentadactyla	4675	PanTHERIA	1825	GMA	0,095586098	-0,104289966	0	0	0	0	0	0	33,41	33,41	33,40	667,85	3637,50	0,18	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Sciuridae	Marmota_himalayana	6600	Animal Diversity	1976,82975	Mean_congenerics_same_body_mass	0,294608782	0,095537092	1	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_americana	873,69	PanTHERIA	2227,96	Rspan-AFB	0,16553486	-0,032206374	0	0	0	0	0	0	37,95	37,95	38,00	594,90	900,00	0,66	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_flavigula	2504,64	PanTHERIA	2642,060567	Rspan-AFR(SM+Gest)	0,166663808	-0,028883573	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_foina	1675	PanTHERIA	2178,563333	Rspan-AFB	0,161540848	-0,036462083	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_martes	1299,99	PanTHERIA	2100,94	Rspan-AFB	0,154638316	-0,043775854	0	0	0	0	0	0				717,00	920,00	0,78	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_melampus	1000	PanTHERIA	1772,805	Rspan-ASMmales	0,160381795	-0,039770792	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_pennanti	3750	PanTHERIA	1738,868111	Rspan-AFB	0,155555487	-0,044776893	0	0	0	0	0	0		38,50	38,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Martes_zibellina	1173,91	PanTHERIA	2087,381433	Rspan-AFR(SM+Gest)	0,161202497	-0,037283504	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Mazama_americana	20546,86	PanTHERIA	2017,365	Rspan-AFR(SM+Gest)	0,231955824	0,033098885	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Mazama_nemorivaga	18335,81714	Mean_congenerics	2181,36375	Rspan-ASMmales	0,245486494	0,047498399	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Balaenopteridae	Megaptera_novaeangliae	30000000,01	PanTHERIA	8030	GMA	0,16853821	0,001535448	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Meles_anakuma	5100	Animal Diversity	3136,8	Rspan-ASMmales	0,187763411	-0,005162904	0	0	1	1	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Meles_meles	11884,03	PanTHERIA	2161,2481	Rspan-AFR(SM+Gest)	0,194284417	-0,003810248	1	1	0	0	0	0	37,00	37,00	37,00	2984,00	11050,00	0,27	AnAge, White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Melogale_moschata	938,5	PanTHERIA	1627,173333	Rspan-ASMmales	0,162910474	-0,038013652	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Ursidae	Melursus_ursinus	99999,99	PanTHERIA	3650	GMA	0,190747954	0,000540508	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mephitidae	Mephitis_mephitis	2399,99	PanTHERIA	1735,559295	Rspan-AFR(SM+Gest)	0,224734523	0,024384613	0	0	1	1	0	0		36,45	36,45				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Meriones_libycus	91,33	PanTHERIA	649,48035	Rspan-AFR(SM+Gest)	0,206917097	0,000813279	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Meriones_meridianus	62,1	Verde Arregoitia et al. 2013	608,1480167	Mean_congenerics_same_body_mass	0,235070391	0,028747599	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Meriones_unguiculatus	57,75	PanTHERIA	503,8875	Rspan-AFB	0,258888962	0,052013811	0	0	0	0	0	0	38,20	38,20	38,20	77,05	67,00	1,15	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Mesocricetus_auratus	98,6	PanTHERIA	787,9135	Rspan-AFB	0,307414487	0,10204407	1	1	0	0	0	0	38,10	38,10	38,10	147,00	98,00	1,50	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Hyperoodontidae	Mesoplodon_europaeus	5600000,02	PanTHERIA	6460,5	Mean_family_same_body_mass	0,234885106	0,059567332	0	0	0	0	0	0							
