Species-ID,Order,Species name,IUCN name,Tree name,HWI,Sample size,Body mass (log),Range Size,Island,Migration-1,Migration-2,Migration-3,Territoriality,Diet,Habitat,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange,Synonym,Notes
17029,Passeriformes,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Stelgidopteryx_ruficollis,"53,72669099",4,"1,206825876",1210,"0,001652893",Full Migrant,1,directional migratory,none,invertebrates,3,"-8,18","24,22832744","15,15949103","1824,718302","228,4496862",,
17030,Passeriformes,Alopochelidon fucata,Alopochelidon fucata,Alopochelidon_fucata,"51,04566165",4,"1,144885418",411,0,Full Migrant,3,directional migratory,none,invertebrates,3,"-22,13","21,12702241","21,06222482","1248,529533","154,7791333",,
17031,Passeriformes,Hirundo rustica,Hirundo rustica,Hirundo_rustica,"51,1705325",11,"1,253095586",4786,"0,021938989",Full Migrant,3,directional migratory,none,invertebrates,3,"45,01","6,187457175","39,13883693","618,7415854","77,7818177",,
17032,Passeriformes,Hirundo lucida,Hirundo lucida,Hirundo_lucida,"54,14510577",4,"1,112605002",293,0,Not a Migrant,1,resident,none,invertebrates,3,"9,59","25,81417257","19,58993551","1207,880617","246,0768543",,
17033,Passeriformes,Hirundo angolensis,Hirundo angolensis,Hirundo_angolensis,"54,73828966",4,"1,250420002",272,0,Full Migrant,1,resident,none,invertebrates,3,"-6,41","22,34736835","16,93224411","1166,602966","202,1034835",,
17034,Passeriformes,Hirundo tahitica,Hirundo tahitica,Hirundo_tahitica,"54,41092802",4,"1,250420002",694,"0,511527378",Not a Migrant,2,resident,none,invertebrates,3,"-0,1","25,68853068","10,76685052","2551,467851","253,9527898",,
17035,Passeriformes,Hirundo domicola, NA,Hirundo_domicola,"53,8207613",4,"1,193124598",22,0,Altitudinal Migrant,1,resident,none,invertebrates,3,"9,67","27,25031111","13,89391528","1284,335583","244,2523011",,
17036,Passeriformes,Hirundo neoxena,Hirundo neoxena,Hirundo_neoxena,"51,71172489",4,"1,167317335",359,"0,016713092",Full Migrant,3,directional migratory,none,invertebrates,3,"-28,57","19,60389559","25,91249827","620,7308763","78,21917831",,
17037,Passeriformes,Hirundo albigularis,Hirundo albigularis,Hirundo_albigularis,"53,48832714",5,"1,338456494",222,0,Full Migrant,3,directional migratory,none,invertebrates,3,"-23,86","19,82546474","25,06875513","642,4072628","120,9925681",,
17038,Passeriformes,Hirundo aethiopica,Hirundo aethiopica,Hirundo_aethiopica,"55,18651259",4,"1,123851641",580,"0,005172414",Full Migrant,1,dispersive migratory,weak,invertebrates,3,"9,12","26,05289517","20,27709124","764,8040274","173,4302644",,
17039,Passeriformes,Hirundo smithii,Hirundo smithii,Hirundo_smithii,"58,04260015",4,"1,093421685",1526,"0,005242464",Full Migrant,2,directional migratory,none,invertebrates,3,"7,29","23,49020383","22,18316226","1072,813913","238,074683",,
17040,Passeriformes,Hirundo atrocaerulea,Hirundo atrocaerulea,Hirundo_atrocaerulea,"51,48103783",4,"1,139879086",54,0,Full Migrant,3,directional migratory,none,invertebrates,3,"-16,84","20,47953385","19,71137231","1014,149723","205,417716",,
17041,Passeriformes,Hirundo nigrita,Hirundo nigrita,Hirundo_nigrita,"54,94299194",4,"1,26245109",310,"0,006451613",Not a Migrant,1,resident,none,invertebrates,2,"0,23","24,62449666","13,27559594","1781,605079","246,415385",,
17042,Passeriformes,Hirundo leucosoma,Hirundo leucosoma,Hirundo_leucosoma,"56,2976159",4,"1,245512668",137,0,Full Migrant,1,dispersive migratory,none,invertebrates,2,"9,32","26,64008831","17,43541994","1256,157071","259,2268642",,
17043,Passeriformes,Hirundo megaensis,Hirundo megaensis,Hirundo_megaensis,"53,57294898",4,"1,041392685",8,0,Not a Migrant,1,resident,none,invertebrates,3,"4,5","22,02971111","17,96157778","585,1112222","140,6981111",,
17044,Passeriformes,Hirundo nigrorufa,Hirundo nigrorufa,Hirundo_nigrorufa,"51,76345303",4,"1,152288344",99,0,Not a Migrant,2,resident,none,invertebrates,3,"-10,91","21,11294681","21,43383298","1238,138","233,6245568",,
17045,Passeriformes,Hirundo dimidiata,Hirundo dimidiata,Hirundo_dimidiata,"50,00582101",4,"1,08278537",405,0,Full Migrant,1,directional migratory,none,invertebrates,3,"-19,07","20,29179152","25,15491541","748,9579249","154,3805095",,
17046,Passeriformes,Ptyonoprogne rupestris,Ptyonoprogne rupestris,Hirundo_rupestris,"56,18947482",4,"1,309630167",1176,"0,008503401",Full Migrant,2,directional migratory,none,invertebrates,3,"38,32","8,938020006","36,16065536","545,906826","92,41561538",,
17047,Passeriformes,Ptyonoprogne obsoleta,Ptyonoprogne obsoleta,Hirundo_obsoleta,"56,36209295",4,"1,008600172",226,0,Full Migrant,2,resident,none,invertebrates,3,"29,01","21,82532155","36,93554466","171,208566","44,94712886",,
17048,Passeriformes,Ptyonoprogne fuligula,Ptyonoprogne fuligula,Hirundo_fuligula,"53,51140724",4,"1,324282455",1299,"0,003849115",Full Migrant,2,dispersive migratory,none,invertebrates,3,"7,73","22,98092158","25,98382415","488,3529341","101,2697362",,
17049,Passeriformes,Ptyonoprogne concolor,Ptyonoprogne concolor,Hirundo_concolor,"55,68297006",4,"1,112605002",232,0,Not a Migrant,2,resident,none,invertebrates,3,"20,8","24,03399595","23,46399595","1500,453554","381,7883418",,
17050,Passeriformes,Delichon urbicum,Delichon urbicum,Delichon_urbicum,"56,21404999",4,"1,161368002",2422,"0,009496284",Full Migrant,3,directional migratory,none,invertebrates,3,"51,97","2,119971389","42,41642189","513,1251657","62,59648859",,
17051,Passeriformes,Delichon dasypus,Delichon dasypus,Delichon_dasypus,"55,71887647",4,"1,255272505",487,"0,061601643",Full Migrant,3,directional migratory,none,invertebrates,2,"33,63","8,529531146","33,22064031","949,986275","160,0042278",,
17052,Passeriformes,Delichon nipalense,Delichon nipalense,Delichon_nipalense,"53,97668237",4,"1,174931594",111,0,Not a Migrant,3,resident,none,invertebrates,2,"26,45","12,86681767","25,07721729","1314,161481","282,7605227",,
17053,Passeriformes,Cecropis cucullata,Cecropis cucullata,Hirundo_cucullata,"51,28627752",4,"1,432969291",136,0,Full Migrant,3,directional migratory,none,invertebrates,3,"-26,39","17,88849133","25,28406185","574,3010809","95,04336867",,
17054,Passeriformes,Cecropis abyssinica,Cecropis abyssinica,Hirundo_abyssinica,"49,69483454",4,"1,12904506",1275,"0,004705882",Full Migrant,1,directional migratory,none,invertebrates,3,"-2,42","23,82301334","18,63228189","1146,132976","210,1583874",,
17055,Passeriformes,Cecropis semirufa,Cecropis semirufa,Hirundo_semirufa,"49,91715198",4,"1,478566496",879,"0,002275313",Full Migrant,1,directional migratory,none,invertebrates,3,"-3,37","23,75867073","18,56478635","1271,337684","222,3030971",,
17056,Passeriformes,Cecropis senegalensis,Cecropis senegalensis,Hirundo_senegalensis,"54,78573692",4,"1,656577291",1206,"0,004975124",Full Migrant,1,dispersive migratory,none,invertebrates,3,"-0,57","24,22867753","18,93811397","1123,340212","208,204051",,
17057,Passeriformes,Cecropis daurica,Cecropis daurica,Hirundo_daurica,"52,54321181",4,"1,346352974",2017,"0,018344075",Full Migrant,3,directional migratory,none,invertebrates,3,"32,14","12,74632668","34,26995561","788,5532781","155,8999944",,
17058,Passeriformes,Cecropis hyperythra,Cecropis hyperythra,NA,"56,55755315",4,NA,NA,NA,NA,1,resident,none,NA,3,NA,NA,NA,NA,NA,,
17059,Passeriformes,Cecropis domicella, NA,NA,"54,00824108",4,NA,NA,NA,NA,1,resident,none,NA,3,"10,09","26,5406093","21,12972419","1045,113716","244,0776813",,
17060,Passeriformes,Cecropis striolata, NA,Hirundo_striolata,"52,8722543",4,"1,342422681",428,"0,264018692",NA,1,directional migratory,none,invertebrates,3,"6,91","25,43740064","12,94828731","2347,107252","296,3797222",,
17061,Passeriformes,Cecropis badia, NA,NA,"52,63565891",1,NA,NA,NA,NA,1,resident,none,NA,3,NA,NA,NA,NA,NA,,
17062,Passeriformes,Petrochelidon rufigula,Petrochelidon rufigula,Hirundo_rufigula,"46,74315812",4,"1,201397124",163,0,Full Migrant,2,directional migratory,none,invertebrates,3,"-9,4","22,20886685","19,24272416","1266,071961","228,5370402",,
17063,Passeriformes,Petrochelidon preussi,Petrochelidon preussi,Hirundo_preussi,"47,52862127",4,"1,123851641",202,"0,004950495",Not a Migrant,2,dispersive migratory,none,invertebrates,2,"9,73","26,69016386","19,22097378","1172,569787","239,8602323",,
17064,Passeriformes,Eurochelidon sirintarae,Eurochelidon sirintarae,Eurochelidon_sirintarae,"51,02564103",1,"1,414973348",1,0,Full Migrant,NA,NA,NA,invertebrates,NA,NA,NA,NA,NA,NA,,
17065,Passeriformes,Petrochelidon perdita,Petrochelidon perdita,Hirundo_perdita,"46,33484163",1,"1,245512668",1,0,Not a Migrant,NA,unknown,none,invertebrates,3,"19,66","27,9375","21,775","55,125","25,625",,
17066,Passeriformes,Petrochelidon spilodera,Petrochelidon spilodera,Hirundo_spilodera,"47,50902035",4,"1,31386722",96,0,Full Migrant,3,directional migratory,none,invertebrates,3,"-27,52","17,09101584","28,17669901","499,7830891","83,00097659",,
17067,Passeriformes,Petrochelidon fuliginosa,Petrochelidon fuliginosa,Hirundo_fuliginosa,"47,87400491",4,"1,245512668",30,0,Not a Migrant,2,resident,none,invertebrates,1,"1,81","24,07622105","12,10111053","1947,269737","311,4756721",,
17068,Passeriformes,Petrochelidon fluvicola,Petrochelidon fluvicola,Hirundo_fluvicola,"50,95183466",4,"0,986771734",263,0,Full Migrant,2,dispersive migratory,none,invertebrates,3,"23,1","25,25003729","28,43582262","931,6719256","281,3831038",,
17069,Passeriformes,Petrochelidon ariel,Petrochelidon ariel,Hirundo_ariel,"50,93685838",4,"1,035029282",519,"0,007707129",Full Migrant,2,directional migratory,none,invertebrates,3,"-25,08","21,80001791","27,06427123","538,4364173","94,72512487",,
17070,Passeriformes,Petrochelidon nigricans,Petrochelidon nigricans,Hirundo_nigricans,"52,33202915",4,"1,187520721",419,"0,014319809",Full Migrant,2,directional migratory,none,invertebrates,2,"-25,63","21,4415597","26,54922957","552,6416323","94,27417694",,
17071,Passeriformes,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota,Petrochelidon_pyrrhonota,"47,58715872",4,"1,334453751",1172,"0,003412969",Full Migrant,3,directional migratory,none,invertebrates,3,"44,61","6,619142914","39,20364657","684,5279454","73,47246675",,
17072,Passeriformes,Petrochelidon fulva,Petrochelidon fulva,Petrochelidon_fulva,"52,46865781",4,"1,277609214",150,"0,133333333",Full Migrant,2,directional migratory,none,invertebrates,3,"24,39","21,71004709","24,1178381","899,5210529","122,865326",,
17073,Passeriformes,Petrochelidon rufocollaris,Petrochelidon rufocollaris,Petrochelidon_rufocollaris,"50,11304489",4,"1,200576927",20,0,Not a Migrant,2,resident,none,invertebrates,3,"-6,18","19,63024917","14,89367778","426,1092925","97,30298144",,
17074,Passeriformes,Hemitesia neumanni,Hemitesia neumanni,Hemitesia_neumanni,"7,741935484",1,"1,152288344",23,0,Not a Migrant,1,resident,strong,invertebrates,1,"-3,03","21,35692308","13,47201538","1357,901385","163,8054362",Urosphena_neumanni,
17075,Passeriformes,Tesia olivea,Tesia olivea,Tesia_olivea,"9,45766844",4,"0,84509804",110,0,Altitudinal Migrant,1,resident,weak,invertebrates,1,"24,63","17,92395214","23,768105","1494,839643","302,0815425",,
17076,Passeriformes,Tesia cyaniventer,Tesia cyaniventer,Tesia_cyaniventer,"12,8520184",4,"0,986771734",147,0,Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,1,"26,05","14,38918783","25,04935297","1349,79113","277,5819513",,
17077,Passeriformes,Tesia superciliaris,Tesia superciliaris,Tesia_superciliaris,"7,074802773",4,"0,499687083",19,"0,157894737",Not a Migrant,1,resident,strong,invertebrates,1,"-7,25","25,82794242","12,08524455","2341,299394","298,6558682",,
17078,Passeriformes,Tesia everetti,Tesia everetti,Tesia_everetti,"6,327993697",4,"0,798650645",24,1,Not a Migrant,1,resident,weak,invertebrates,1,"-8,39","24,75802","12,13253","1534,23","290,8611325",,
17079,Passeriformes,Tesia castaneocoronata,Cettia castaneocoronata,Tesia_castaneocoronata,"13,81636995",4,"0,951337519",172,0,Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,1,"26,11","14,69304769","25,20593551","1354,24321","290,7911619",,
17080,Passeriformes,Urosphena squameiceps,Urosphena squameiceps,Urosphena_squameiceps,"20,27468308",4,"0,968482949",134,"0,111940299",Full Migrant,3,directional migratory,weak,invertebrates,1,"40,56","7,66345592","37,08459754","1260,53865","170,3441904",,
17081,Passeriformes,Urosphena whiteheadi,Urosphena whiteheadi,Urosphena_whiteheadi,"7,178598248",4,"0,954242509",29,"0,034482759",Not a Migrant,1,resident,strong,invertebrates,1,"2,81","24,74705128","8,391534359","3203,642564","167,0727179",,
17082,Passeriformes,Urosphena subulata,Urosphena subulata,Urosphena_subulata,"8,959864501",3,"0,954242509",20,1,Not a Migrant,1,resident,strong,invertebrates,1,"-8,81","25,99732105","11,44373158","1379,756316","259,3977616",,
17083,Passeriformes,Cettia pallidipes, NA,Cettia_pallidipes,"10,81863901",4,1,107,"0,065420561",Altitudinal Migrant,1,NA,weak,invertebrates,2,"24,69","16,67607307","23,60592798","1469,83096","311,4675587",,
17084,Passeriformes,Cettia diphone, NA,Cettia_diphone,"14,33199677",4,"1,124178055",364,"0,104395604",Full Migrant,1,NA,weak,invertebrates,1,"40,46","7,93847171","36,91381843","1252,248622","167,4021011",,
17085,Passeriformes,Cettia canturians, NA,Cettia_canturians,"18,21006575",4,"1,209515015",172,0,Full Migrant,2,NA,weak,invertebrates,1,"32,43","13,21209348","33,27022677","976,2491339","158,3025148",,
17086,Passeriformes,Cettia seebohmi, NA,Cettia_seebohmi,"10,99737345",4,"1,086359831",21,"0,476190476",Not a Migrant,1,NA,strong,invertebrates,1,"15,56","25,94892121","12,15909091","2739,54303","464,9078079",,
17087,Passeriformes,Cettia annae, NA,Cettia_annae,"15,17089735",3,"1,266466895",1,1,Not a Migrant,1,NA,strong,invertebrates,1,"7,58","27,46","7,84","3441,5","237,6",,
17088,Passeriformes,Cettia parens, NA,Cettia_parens,"8,829545455",2,"1,146128036",3,1,Not a Migrant,1,NA,strong,invertebrates,1,"-10,65","25,58015","8,69755","3562,705","169,5615",,
17089,Passeriformes,Cettia ruficapilla, NA,Cettia_ruficapilla,"15,16870841",4,"1,103803721",7,1,Not a Migrant,1,NA,strong,invertebrates,1,"-17,62","24,51686667","9,868666667","2419,963333","250,2053222",,
17090,Passeriformes,Cettia haddeni, NA,Cettia_haddeni,"8,987341772",1,"1,393575203",3,1,Not a Migrant,1,NA,strong,invertebrates,1,NA,"26,2096125","7,75738375","3328,28125","165,177375",,
17091,Passeriformes,Cettia fortipes, NA,Cettia_fortipes,"11,26084373",4,"0,981818607",363,"0,033057851",Altitudinal Migrant,2,NA,weak,invertebrates,1,"28,02","15,38614934","27,79027101","1288,600758","231,2935077",,
17092,Passeriformes,Cettia vulcania, NA,Cettia_vulcania,"14,35655043",4,"1,110252917",167,"0,467065868",Not a Migrant,1,NA,strong,invertebrates,1,"-1,83","25,47101451","10,56814534","2456,372228","233,0687107",,
17093,Passeriformes,Cettia major,Cettia major,Cettia_major,"11,28942837",4,"1,113943352",86,0,Altitudinal Migrant,1,resident,weak,invertebrates,1,"28,05","11,34179544","26,30627238","1346,335914","294,286286",,
17094,Passeriformes,Cettia carolinae, NA,Cettia_carolinae,"18,27868852",1,"1,292256071",5,1,Not a Migrant,1,NA,strong,invertebrates,1,"-7,58","27,05315","10,06262","1911,9275","303,60825",,
17095,Passeriformes,Cettia flavolivacea, NA,Cettia_flavolivacea,"13,36851852",4,"0,903089987",196,0,Altitudinal Migrant,2,NA,weak,invertebrates,2,"27,63","15,21261389","26,1732685","1353,701154","284,2183133",,
17096,Passeriformes,Cettia acanthizoides, NA,Cettia_acanthizoides,"12,90219505",4,"0,725911632",169,0,Altitudinal Migrant,2,NA,weak,invertebrates,2,"29,42","13,61550149","28,73464769","1168,160823","226,3276472",,
17097,Passeriformes,Cettia brunnescens, NA,Cettia_brunnescens,"12,43684842",4,"0,725911632",48,0,Altitudinal Migrant,2,NA,weak,invertebrates,2,NA,NA,NA,NA,NA,,
17098,Passeriformes,Cettia brunnifrons,Cettia brunnifrons,Cettia_brunnifrons,"10,6239541",4,"0,86569606",104,0,Altitudinal Migrant,2,resident,weak,invertebrates,2,"29,73","8,634030118","28,11595512","1063,365323","231,6155513",,
17099,Passeriformes,Cettia cetti,Cettia cetti,Cettia_cetti,"12,83024518",4,"1,121231455",889,"0,011248594",Full Migrant,1,directional migratory,weak,invertebrates,2,"41,25","10,77844181","35,09305963","470,1381678","54,98815098",,
17100,Passeriformes,Tickellia hodgsoni,Tickellia hodgsoni,Tickellia_hodgsoni,"12,88293345",6,"0,653212514",71,0,Not a Migrant,2,resident,weak,invertebrates,1,"24,69","17,14135638","22,94169478","1643,276026","353,0038261",,
17101,Passeriformes,Abroscopus albogularis,Abroscopus albogularis,Abroscopus_albogularis,"13,26052672",4,"0,684845362",302,"0,039735099",Not a Migrant,1,resident,weak,invertebrates,1,"25,91","17,16721435","25,44218936","1457,683015","260,9149",,
17102,Passeriformes,Abroscopus schisticeps,Abroscopus schisticeps,Abroscopus_schisticeps,"16,12581814",4,"0,672097858",90,0,Not a Migrant,1,resident,weak,invertebrates,1,"25,38","14,54020888","24,80236506","1320,520741","280,4160028",,
17103,Passeriformes,Abroscopus superciliaris,Abroscopus superciliaris,Abroscopus_superciliaris,"12,68955138",4,"0,811575006",357,"0,058823529",Altitudinal Migrant,1,resident,weak,invertebrates,1,"11,6","23,26517747","16,23447152","2155,97324","298,4104312",,
17104,Passeriformes,Graueria vittata,Graueria vittata,Graueria_vittata,"9,761904762",2,"1,191451014",13,0,Not a Migrant,1,resident,strong,invertebrates,1,"-2,52","20,40398333","13,18776667","1350,503278","160,1625317",,
17105,Passeriformes,Erythrocercus holochlorus,Erythrocercus holochlorus,Erythrocercus_holochlorus,"9,198188406",4,"0,77815125",25,"0,12",Not a Migrant,1,resident,weak,invertebrates,1,"-3,12","26,03880323","14,1156871","807,5485161","165,4089868",,
17106,Passeriformes,Erythrocercus mccallii,Erythrocercus mccallii,Erythrocercus_mccallii,"8,730610059",4,"0,857332496",193,"0,005181347",Not a Migrant,1,resident,weak,invertebrates,1,"3,08","24,87251783","13,51419465","1820,839943","286,1863378",,
17107,Passeriformes,Erythrocercus livingstonei,Erythrocercus livingstonei,Erythrocercus_livingstonei,"9,629291769",4,"0,770852012",124,"0,008064516",Not a Migrant,1,resident,weak,invertebrates,2,"-15,76","23,58484151","19,1718","992,5943648","214,5784774",,
17108,Passeriformes,Phyllergates cucullatus,Phyllergates cucullatus,Orthotomus_cuculatus,"13,06238736",4,"0,770852012",396,"0,207070707",Altitudinal Migrant,1,resident,weak,invertebrates,2,"12,18","22,8486017","16,83087124","2088,758724","314,204152",Phyllergates_cuculatus,
17109,Passeriformes,Phyllergates heterolaemus,Phyllergates heterolaemus,Orthotomus_heterolaemus,"4,444444444",1,"0,919078092",12,"0,166666667",Not a Migrant,1,resident,weak,invertebrates,1,"7,42","25,34152222","11,10198167","2526,250556","219,5646167",,
17110,Passeriformes,Hylia prasina,Hylia prasina,Hylia_prasina,"12,58663633",4,"1,115943177",419,"0,00477327",Not a Migrant,1,resident,strong,invertebrates,1,"2,12","24,76731733","14,14642763","1708,019716","254,597191",,
17111,Passeriformes,Pholidornis rushiae,Pholidornis rushiae,Pholidornis_rushiae,"17,61833763",4,"0,77815125",138,"0,007246377",Not a Migrant,1,resident,weak,invertebrates,1,"2,67","24,64716437","13,13313908","1846,694523","268,6137256",,
17112,Passeriformes,Aegithalos caudatus,Aegithalos caudatus,Aegithalos_caudatus,"22,24330357",4,"0,934498451",1940,"0,022680412",Not a Migrant,1,directional migratory,weak,invertebrates,2,"49,17","4,45003211","39,22234569","657,2420705","82,81911984",,
17113,Passeriformes,Aegithalos glaucogularis,Aegithalos glaucogularis,NA,"19,9285907",4,NA,NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,,
17114,Passeriformes,Aegithalos leucogenys,Aegithalos leucogenys,Aegithalos_leucogenys,"16,60105225",4,"0,826074803",31,0,Altitudinal Migrant,1,resident,weak,invertebrates,2,"33,11","12,22516944","36,60484167","425,9853333","71,86878765",,
17115,Passeriformes,Aegithalos concinnus,Aegithalos concinnus,Aegithalos_concinnus,"17,63180272",4,"0,785329835",365,"0,038356164",Not a Migrant,1,resident,weak,invertebrates,1,"26,81","17,40915473","26,51208862","1440,399063","266,9933794",,
17116,Passeriformes,Aegithalos niveogularis,Aegithalos niveogularis,Aegithalos_niveogularis,"15,02945302",4,"0,892094603",26,0,Not a Migrant,1,resident,weak,invertebrates,2,"31,44","10,81106476","29,32129737","1033,574921","241,2844584",,
17117,Passeriformes,Aegithalos iouschistos,Aegithalos iouschistos,Aegithalos_iouschistos,"16,55770649",4,"0,84509804",66,0,Altitudinal Migrant,1,resident,weak,invertebrates,2,"27,92","10,47807307","26,07677701","1210,142092","264,6223207",,
17118,Passeriformes,Aegithalos bonvaloti,Aegithalos bonvaloti,NA,"17,24044652",4,NA,NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,,
17119,Passeriformes,Aegithalos sharpei, NA,NA,"14,19963075",4,NA,NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,,
17120,Passeriformes,Aegithalos fuliginosus,Aegithalos fuliginosus,Aegithalos_fuliginosus,"18,64134279",4,"0,752048448",39,0,Not a Migrant,1,resident,weak,invertebrates,2,"31,74","9,07652866","30,71553","897,15446","169,4512296",,
17121,Passeriformes,Leptopoecile sophiae,Leptopoecile sophiae,Leptopoecile_sophiae,"10,74500782",4,"0,838849091",205,0,Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,2,"35,83","2,801431861","36,70672074","491,0519018","95,9924748",,
17122,Passeriformes,Leptopoecile elegans,Leptopoecile elegans,Leptopoecile_elegans,"16,20957361",4,"0,7930916",355,0,Altitudinal Migrant,1,resident,weak,invertebrates,2,"36,16","3,070637121","38,5466683","393,5797036","81,4727897",,
17123,Passeriformes,Psaltria exilis,Psaltria exilis,Psaltria_exilis,"13,39217563",4,"0,602059991",5,0,Not a Migrant,2,resident,none,invertebrates,1,"-7,11","25,60345","11,12572125","2882,4125","287,9177625",,
17124,Passeriformes,Psaltriparus minimus,Psaltriparus minimus,Psaltriparus_minimus,"19,4245801",4,"0,72427587",301,"0,006644518",Not a Migrant,1,resident,none,invertebrates,2,"33,27","13,62324579","31,77897282","674,34503","112,135964",,
17125,Passeriformes,Phylloscopus ruficapilla,Phylloscopus ruficapilla,Phylloscopus_ruficapilla,"13,47930387",4,"0,886490725",88,0,Not a Migrant,1,resident,weak,invertebrates,1,"-19,88","19,96068583","19,70837667","907,764925","158,8543713",,
17126,Passeriformes,Phylloscopus laurae,Phylloscopus laurae,Phylloscopus_laurae,"16,02252803",4,"0,929418926",54,0,Not a Migrant,1,resident,weak,invertebrates,2,"-10,87","21,12014444","21,643975","1156,116611","238,0951251",,
17127,Passeriformes,Phylloscopus laetus,Phylloscopus laetus,Phylloscopus_laetus,"10,7762531",4,"0,979548375",27,0,Not a Migrant,1,resident,weak,invertebrates,1,"-1,76","20,94698276","13,88950345","1265,058586","154,2706941",,
17128,Passeriformes,Phylloscopus herberti,Phylloscopus herberti,Phylloscopus_herberti,"10,89447437",5,"0,949390007",14,"0,142857143",Not a Migrant,1,resident,weak,invertebrates,1,"5,85","25,10659444","13,78864278","2177,228889","342,1053218",,
17129,Passeriformes,Phylloscopus budongoensis,Phylloscopus budongoensis,Phylloscopus_budongoensis,"11,52235353",3,"0,913813852",40,0,Not a Migrant,1,resident,weak,invertebrates,1,"0,59","22,0907587","14,50180652","1386,501587","153,66775",,
17130,Passeriformes,Phylloscopus umbrovirens,Phylloscopus umbrovirens,Phylloscopus_umbrovirens,"11,00825499",4,"0,934498451",138,0,Not a Migrant,1,resident,weak,invertebrates,2,"6,7","21,93605465","18,87535058","746,6466878","138,6712619",,
17131,Passeriformes,Phylloscopus trochilus,Phylloscopus trochilus,Phylloscopus_trochilus,"25,68350464",6,"0,939519253",1425,"0,002807018",Full Migrant,3,directional migratory,weak,invertebrates,1,"59,21","-1,647421196","44,09363924","535,0083576","51,42883617",,
17132,Passeriformes,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus_collybita,"17,03028308",4,"0,919078092",1850,"0,003783784",Full Migrant,3,directional migratory,weak,invertebrates,1,"54,41","1,305511747","41,99107178","540,4018615","55,98886217",,
17133,Passeriformes,Phylloscopus ibericus,Phylloscopus ibericus,Phylloscopus_ibericus,"19,3505002",4,"0,919078092",93,"0,010752688",Full Migrant,3,directional migratory,weak,invertebrates,2,NA,"14,02165353","29,95544624","579,9495913","77,44996435",,
17134,Passeriformes,Phylloscopus canariensis,Phylloscopus canariensis,Phylloscopus_canariensis,"14,12458573",4,"0,913813852",6,1,Not a Migrant,1,resident,weak,invertebrates,2,NA,"19,40625","14,4125","106,04175","26,104175",,
17135,Passeriformes,Phylloscopus sindianus,Phylloscopus sindianus,Phylloscopus_sindianus,"15,91609394",4,"0,875639937",25,0,Full Migrant,3,directional migratory,weak,invertebrates,3,"41,47","10,71830244","32,93526154","619,3255192","68,26358131",,
17136,Passeriformes,Phylloscopus neglectus,Phylloscopus neglectus,Phylloscopus_neglectus,"15,21543991",4,"0,72427587",133,0,Full Migrant,3,directional migratory,weak,invertebrates,2,"34,03","14,11540024","38,7119345","287,7639355","55,44949635",,
17137,Passeriformes,Phylloscopus bonelli,Phylloscopus bonelli,Phylloscopus_bonelli,"23,65423253",4,"0,939019776",201,"0,009950249",Full Migrant,3,directional migratory,weak,invertebrates,2,"37,44","14,02165353","29,95544624","579,9495913","77,44996435",,
17138,Passeriformes,Phylloscopus orientalis,Phylloscopus orientalis,Phylloscopus_orientalis,"23,31054493",4,"0,929418926",64,0,NA,3,directional migratory,weak,invertebrates,2,NA,"14,02165353","29,95544624","579,9495913","77,44996435",,
17139,Passeriformes,Phylloscopus sibilatrix,Phylloscopus sibilatrix,Phylloscopus_sibilatrix,"31,25891997",4,"0,963787827",801,"0,003745318",Full Migrant,3,directional migratory,weak,invertebrates,1,"53,04","5,868409426","33,19493544","667,3450331","50,7905156",,
17140,Passeriformes,Phylloscopus fuscatus,Phylloscopus fuscatus,Phylloscopus_fuscatus,"19,10515104",4,"0,941511433",1122,"0,001782531",Full Migrant,3,directional migratory,weak,invertebrates,1,"50,3","-2,024973978","50,25801251","464,769805","87,52501983",,
17141,Passeriformes,Phylloscopus fuligiventer,Phylloscopus fuligiventer,Phylloscopus_fuligiventer,"11,93523971",4,"0,945960704",37,0,Altitudinal Migrant,2,directional migratory,weak,invertebrates,2,"28,44","6,93798734","28,33569375","982,4550208","233,2333194",,
17142,Passeriformes,Phylloscopus affinis,Phylloscopus affinis,Phylloscopus_affinis,"14,80250533",4,"0,84260924",226,0,Full Migrant,3,directional migratory,weak,invertebrates,1,"31,31","5,262216487","31,7033718","715,1571044","151,519777",,
17143,Passeriformes,Phylloscopus subaffinis,Phylloscopus subaffinis,Phylloscopus_subaffinis,"13,5400959",4,"0,792391689",247,"0,004048583",Altitudinal Migrant,1,directional migratory,weak,invertebrates,2,"30,22","12,07073445","30,87032872","1044,361117","175,7093822",,
17144,Passeriformes,Phylloscopus griseolus,Phylloscopus griseolus,Phylloscopus_griseolus,"15,9897255",4,"0,880813592",259,0,Full Migrant,3,directional migratory,weak,invertebrates,2,"40,66","5,726617825","43,99235027","240,3660545","39,48417033",,
