Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche
Speirops_brunneus,"-1,674588698","0,3174331442","0,09655790595","-0,08370123463","0,1361872003","-0,08358316492","-0,08982690177","0,02788944365","0,08352802815","-1,075081985","0,0564527546","-0,1189320647","-0,1072398072",Afrotropic,Omnivore,Omnivore,NA
Speirops_leucophoeus,"-1,704659613","0,2619447029","0,04657551751","-0,04405471","0,1534413085","0,04495743203","0,02358784657","0,003747396848","0,03368554366","-1,030676967","0,0126343164","0,009027274147","-0,04248095785",Afrotropic,Omnivore,Omnivore,NA
Speirops_lugubris,"-1,597912482","0,2901342631","0,01512562732","-0,07359432268","0,2827660579","0,1462273508","-0,04450844534","-0,02832291557","0,07081838321","-0,9796166601","-0,00311897531","-0,0626909186","-0,06726483574",Afrotropic,Herbivore,Frugivore,Fugivore glean
Speirops_melanocephalus,"-2,038038311","0,1876485118","0,1356853814","-0,08912323492","0,2790865475","0,101651708","0,09605865565","-0,03923240478","0,05761878985","-1,129402612","0,123069471","0,07534065744","-0,06402496765",Afrotropic,Omnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_badeigularis,"-2,85367692","0,2091662682","0,1820615614","0,1411815898","0,466112099","0,185915195","-0,1731598224","0,02639465058","-0,01949250745","-1,488719309","0,006625322941","-0,1960652116","0,05891612991",Palearctic,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_caudatus,"-2,453414774","0,4160581517","0,4665023269","0,2106084293","0,1889871442","0,06757583051","-0,155822177","0,1329379905","-0,00362381473","-1,533322269","0,08417226723","-0,1817207722","-0,01395099632",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_chocolatinus,"-2,155470025","0,3094630929","0,2056095978","0,05575477743","0,2556716411","-0,1148591632","-0,06572847627","0,0453806823","-0,02523261595","-1,284533619","0,04448463765","-0,1000733801","-0,005591535435",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_formosus,"-2,912836073","-0,172728353","0,2123137713","0,01876967903","0,4373920849","0,1947486903","-0,1495460756","0,03690362926","0,01147613773","-1,233212213","0,2262114558","-0,1658020654","0,07031130348",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_kinneari,"-2,20315281","0,303949604","0,2507793153","0,1817527412","0,1974380378","-0,0115737228","-0,08893004349","0,09690810771","0,005250408856","-1,292203982","-0,007953015843","-0,1159942995","-0,01523837939",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_longicaudatus,"-2,099645553","0,3547847433","0,1546037491","-0,01422139831","0,2517385629","-0,062300841","-0,1589692811","0,07812609123","0,001364856658","-1,300963775","0,04884144036","-0,1914454432","-0,01913885489",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_oatesi,"-2,192585048","0,3177628994","0,2247072646","0,1197750801","0,2194879726","-0,06546088853","-0,1621416176","0,1146968672","-0,01255443567","-1,306876162","0,0169465188","-0,1933590036","0,0008477446977",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_reptatus,"-2,242294853","0,3566593144","0,3306230157","0,0398678217","0,2129093445","-0,04600909643","-0,1498830723","0,1143314563","-0,03492909632","-1,396256187","0,1304489066","-0,179669667","0,009791953695",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Spelaeornis_troglodytoides,"-2,66296804","0,3834028109","-0,02183170951","-0,1819790552","0,3556612403","-0,05393978444","-0,1954290497","0,03218257093","-0,006781074002","-1,589874498","0,05000725439","-0,2284245058","0,003534776698",Palearctic,Carnivore,Invertivore,Invertivore glean arboreal
Spermophaga_haematina,"-0,6996423869","-0,4138312172","-0,4206274894","0,627637877","0,2749761744","-0,02048044886","-0,1161502569","-0,02957442758","-0,01269788409","0,2203432195","-0,5775689119","-0,1209602349","0,1246954672",Afrotropic,Herbivore,Omnivore,NA
Spermophaga_poliogenys,"-0,9318508564","-0,34913749","-0,4253789626","0,6171630274","0,243847909","0,01457151586","-0,09657461545","-0,0222512011","-0,01082583792","0,04880933151","-0,587359018","-0,09747973869","0,122370883",Afrotropic,Herbivore,Granivore,Granivore arboreal
Spermophaga_ruficapilla,"-0,6409765126","-0,4139124734","-0,4698903839","0,6510594869","0,2835663788","-0,01360720723","-0,1340892231","-0,02410883284","-0,01210621915","0,2611310606","-0,6259321956","-0,1384254881","0,1301861845",Afrotropic,Herbivore,Granivore,Granivore arboreal
Sphecotheres_hypoleucus,"0,7097905502","-0,01927504181","-0,346807592","-0,04630169011","-0,2347163928","-0,09425116662","-0,05557613567","0,1084561218","0,02697966157","0,3616780603","-0,1826793814","-0,04504623854","-0,007071879035",Australian,Herbivore,Frugivore,Fugivore glean
Sphecotheres_vieilloti,"1,177883771","-0,02269762252","-0,3540818946","-0,02829552654","-0,1673523139","0,02906596932","0,007787049141","0,06918585342","0,05502709214","0,6106129392","-0,2130515835","0,02040418335","-0,03411963537",Australian,Herbivore,Frugivore,Fugivore glean
Sphecotheres_viridis,"1,00033695","0,1411323968","-0,1330303235","0,09363131627","-0,2753475997","-0,1315405985","-0,06912655416","0,1328366478","-0,01977836733","0,3568663191","-0,1928599843","-0,06294543561","0,0003937244721",Australian,Herbivore,Frugivore,Fugivore glean
Spheniscus_demersus,"3,925195198","-0,09723630321","1,797754588","1,675364628","-0,5643395349","-0,4199049828","-0,3640895541","0,4803060665","0,08427305797","1,966504306","-0,01675643913","-0,4174707033","-0,210679658",Afrotropic,Carnivore,Aquatic predator,Aquatic dive
Spheniscus_humboldti,"4,11226083","0,2414977651","2,055533134","1,612216149","-0,568442871","-0,406617314","-0,3516530474","0,4964159759","0,1176748235","1,733507492","0,08908855482","-0,4185802088","-0,307913434",Neotropic,Carnivore,Aquatic predator,Aquatic dive
Spheniscus_magellanicus,"4,160130456","0,1078419634","1,844711856","1,743771243","-0,6121655633","-0,3501765889","-0,3139472923","0,5007336732","0,1212818474","1,915133654","-0,09819550992","-0,3678931606","-0,2713476354",Neotropic,Carnivore,Aquatic predator,Aquatic dive
Spheniscus_mendiculus,"3,263143971","-0,2273171258","1,919617751","1,460373093","-0,654012164","-0,4756130115","-0,3184024504","0,5173856198","0,1318953039","1,684171368","0,2656525956","-0,3730678382","-0,2539420142",Neotropic,Carnivore,Aquatic predator,Aquatic dive
Sphenocichla_humei,"-0,3680688094","-0,2412254619","0,07045138171","-0,1488211428","0,2719641034","-0,2392092995","-0,2620775412","0,09999775715","0,03539922866","0,01731496065","0,2365096561","-0,3031038629","-0,01716747474",Indo_Malay,Carnivore,Invertivore,Generalist
Sphenocichla_roberti,"-0,2454833419","-0,3949626726","0,07398700799","-0,02264563011","0,3900356632","-0,1546316052","-0,194099102","0,04540579151","0,04010457666","0,2474964302","0,1867687488","-0,2345097806","-0,002480130235",Indo_Malay,Carnivore,Invertivore,Generalist
Sphenoeacus_afer,"-0,7984203178","0,3036069986","-0,1232703416","-0,2750477819","0,09745980594","-0,4802835582","-0,1500328937","0,06814195705","0,03247026931","-0,6603955912","0,04693589118","-0,2008600523","-0,1004348643",Afrotropic,Carnivore,Invertivore,Invertivore glean arboreal
Sphyrapicus_nuchalis,"0,1294825679","-0,2533483524","-0,1263553709","-0,06567262204","-0,1561419068","0,1872974908","0,1803471499","0,03645756896","-0,1158048053","0,2394483302","0,04688653437","0,2206160766","0,1608563962",Nearctic,Omnivore,Omnivore,NA
Sphyrapicus_ruber,"0,4432847829","-0,4912959134","-0,1367206308","-0,07431172092","-0,07711887431","0,1706002364","0,1791909934","0,02884611431","-0,1230249544","0,5973933507","0,1103063439","0,2167461529","0,1880879635",Nearctic,Carnivore,Invertivore,Invertivore bark
Sphyrapicus_thyroideus,"0,2654802562","-0,3772097568","-0,1742885365","-0,3116624758","-0,1456964971","0,2128351914","0,1105734348","0,05791727326","-0,07116690892","0,3703994598","0,2236046791","0,1514817351","0,1373625863",Nearctic,Omnivore,Invertivore,Invertivore bark
Sphyrapicus_varius,"0,2100289627","-0,3655935073","-0,0226028419","-0,13507451","-0,1341766417","0,1814588756","0,1047591517","0,02809987124","-0,09757178655","0,3482164762","0,1912119929","0,1426976759","0,1513134378",Nearctic,Omnivore,Omnivore,NA
Spiloptila_clamans,"-2,627049662","0,238266926","-0,1081989868","-0,270509944","0,2595847306","-0,2203278773","-0,01642124334","0,03603434164","-0,02935827608","-1,475037418","0,1028568233","-0,05049492613","0,0109226286",Afrotropic,Carnivore,Invertivore,Invertivore glean arboreal
Spiloptila_rufifrons,"-2,715519704","0,226035555","-0,02363458509","-0,2840571633","0,3688230593","-0,2510379705","-0,09646450286","-0,04127393399","-0,05270745172","-1,505158737","0,1621873738","-0,1365522112","0,02827133849",Afrotropic,Carnivore,Invertivore,Invertivore glean arboreal
Spilornis_cheela,"3,695630138","0,1185335237","-0,4145657036","-0,1698709317","0,2036743316","0,07428730352","-0,07794776756","-0,06645031424","0,04365360967","1,753298666","-0,2564787081","-0,09008083109","-0,0802614538",Indo_Malay,Carnivore,Vertivore,Vertivore perch
Spilornis_elgini,"4,035176971","0,420925919","-0,3514652788","-0,1440709619","0,148543553","0,1474767967","-0,04304097193","-0,03460450602","-0,1429705899","1,636902553","-0,3203885993","-0,03863896194","0,06366863109",Indo_Malay,Carnivore,Vertivore,Vertivore perch
Spilornis_holospilus,"3,784223005","0,344366584","-0,3950501868","-0,2215357524","0,1685985453","0,08949770629","-0,03952158177","-0,0678070867","-0,1337276496","1,574448673","-0,2706738743","-0,037718328","0,05987234559",Indo_Malay,Carnivore,Vertivore,Vertivore perch
Spilornis_kinabaluensis,"4,02177183","0,5621519088","-0,4021951261","-0,1724281185","0,06989237646","0,1237238667","0,04482194687","-0,01745943434","-0,1464927157","1,503489682","-0,3712203627","0,05065025357","0,04424298549",Indo_Malay,Carnivore,Vertivore,Vertivore perch
Spilornis_klossi,"4,114037076","0,4136981325","-0,3742388674","-0,1305789733","0,2157201844","0,01981938219","0,05350540002","-0,102780425","-0,1014836272","1,704207014","-0,3518150804","0,04135102482","-0,00457262975",Indo_Malay,Carnivore,Vertivore,Vertivore perch
Spilornis_rufipectus,"3,939575804","0,4444717591","-0,3194908718","-0,05244773542","-0,001143872455","0,01218128207","0,02756187842","-0,04256437879","-0,1730806955","1,56075025","-0,3680984275","0,03464648861","0,07148147035",Australian,Carnivore,Vertivore,Vertivore perch
Spindalis_dominicensis,"-0,8650682277","0,4041897819","-0,227085003","0,210083857","-0,0194901413","-0,03687394561","-0,01179732132","0,01700622636","0,06691835272","-0,6754380162","-0,3958140025","-0,0215596473","-0,07965925173",Neotropic,Herbivore,Frugivore,Fugivore glean
Spindalis_nigricephala,"-0,1890658055","0,1831226721","-0,2570857117","0,3209742843","-0,02301124814","-0,02829220264","0,08552520905","0,001167844748","0,08823748044","-0,1378709881","-0,4412210413","0,07767180666","-0,08780806245",Neotropic,Herbivore,Frugivore,Fugivore glean
Spindalis_portoricensis,"-0,6862904406","0,1539615017","-0,1927991641","0,4056620066","-0,02819913355","-0,0009063279695","0,004897786849","0,002583708999","0,06014399397","-0,3508400329","-0,4418883832","0,002991846769","-0,0398725936",Neotropic,Herbivore,Frugivore,Fugivore glean
Spindalis_zena,"-1,02838296","0,1813436779","-0,1423862671","0,2676464439","-0,02436360542","-0,02862696325","-0,04233192621","0,0214117921","-0,009533691308","-0,5808791152","-0,3108760553","-0,04163825083","0,02411807441",Neotropic,Herbivore,Frugivore,Fugivore glean
Spiza_americana,"-0,816462763","-0,02346625305","-0,1903111794","0,3973390212","0,1724243762","-0,07857007737","-0,1470381058","-0,1093115987","-0,04377589342","-0,2471798351","-0,3910869264","-0,152249228","0,08082310817",Nearctic,Omnivore,Omnivore,NA
Spizaetus_isidori,"5,564952071","0,637960967","-0,2644636939","-0,1941502704","0,1874036348","0,03151121527","-0,0703708176","0,01113445118","-0,1151491755","2,183898276","-0,3165291504","-0,09079070728","-0,03410904653",Neotropic,Carnivore,Vertivore,Vertivore air to surface
Spizaetus_melanoleucus,"4,073438484","0,442148935","-0,531697492","-0,2593624522","0,1040998553","0,1387741471","-0,1206128801","-0,03599291019","0,01310766637","1,650165056","-0,3665810163","-0,12243807","-0,07370692024",Neotropic,Carnivore,Vertivore,Vertivore air to surface
Spizaetus_ornatus,"4,369964765","0,6647999019","-0,4466264322","-0,2648817694","0,2590394752","-0,07181250408","-0,103541425","0,02336481738","-0,1118907218","1,603659651","-0,3680384847","-0,1330236776","-0,02060661668",Neotropic,Carnivore,Vertivore,Vertivore perch
Spizaetus_tyrannus,"4,342679909","0,5125651989","-0,6408082443","-0,4357655045","0,1962131321","-0,03587350503","-0,1504747358","0,04250591309","-0,002711242667","1,710102957","-0,3277388432","-0,1747933127","-0,08674914289",Neotropic,Carnivore,Vertivore,Vertivore perch
Spizella_arborea,"-1,260217809","0,1772574451","-0,4599612583","0,1928505361","0,1644443211","-0,06630252896","-0,1477378145","-0,05950088519","-0,09837923628","-0,6396638992","-0,463219081","-0,1465828897","0,1350904329",Nearctic,Omnivore,Omnivore,NA
Spizella_atrogularis,"-1,923311158","0,2844010052","-0,4850436441","0,1768106947","0,1680364901","-0,1331992747","-0,09596371483","-0,04498829575","-0,002754023645","-1,038774932","-0,4882364925","-0,1098277843","0,02785899208",Nearctic,Omnivore,Omnivore,NA
Spizella_breweri,"-1,929473224","0,1501081473","-0,3585538931","0,06703182304","0,1322640019","-0,06402525908","-0,06110769543","-0,04595336708","0,05617066531","-0,9689334946","-0,2927917119","-0,07150812438","-0,01969754696",Nearctic,Omnivore,Omnivore,NA
Spizella_pallida,"-1,985350022","0,2854197208","-0,394828583","0,2179030757","0,1435367622","-0,07344203694","-0,2076253388","-0,04515900377","-0,02592502119","-1,079923314","-0,4592087227","-0,2132315825","0,06462342657",Nearctic,Omnivore,Granivore,Granivore arboreal
Spizella_passerina,"-1,790806935","0,07077253732","-0,295603452","0,145902655","0,06117403299","0,01283527618","-0,03801690393","-0,04272362378","0,1063555136","-0,8345674518","-0,2882154991","-0,04135838589","-0,05439492351",Nearctic,Omnivore,Omnivore,NA
Spizella_pusilla,"-1,74132932","0,2045436755","-0,5098919143","0,274827386","0,1602168842","-0,03619641024","-0,02794158525","-0,04761344919","-0,05481520561","-0,8686592039","-0,5510865291","-0,02848852507","0,0958540596",Nearctic,Omnivore,Granivore,Granivore ground
Spizella_wortheni,"-1,759714027","0,2199541131","-0,4834161446","0,1561781813","0,1227975597","-0,02990946297","-0,06091384567","-0,03559969062","-0,05529516821","-0,9231073833","-0,4540091705","-0,05854363766","0,09471314566",Nearctic,Herbivore,Granivore,Granivore ground
Spiziapteryx_circumcincta,"1,643507576","0,4816619271","-0,4819785203","0,2685656813","0,2123837637","-0,1550735313","-0,0542359547","-0,2379827705","-0,07982850082","0,5529740167","-0,693031409","-0,06958817294","0,009384808382",Neotropic,Carnivore,Vertivore,Vertivore perch
Spizixos_canifrons,"-0,2796292338","0,3844366254","-0,5116251424","0,1722240087","-0,1757516605","-0,1458174017","-0,09251859332","0,07977899126","-0,03633806205","-0,3807486983","-0,5441988074","-0,08686470281","0,03486960056",Indo_Malay,Herbivore,Omnivore,NA
Spizixos_semitorques,"-0,3412945621","0,295453455","-0,6228102805","0,2263532625","-0,1340043398","-0,1523320738","-0,04336729401","0,07309359186","-0,01284405214","-0,302943638","-0,6267202269","-0,04015971455","0,02693200213",Palearctic,Omnivore,Omnivore,NA
Spizocorys_conirostris,"-1,587386478","0,07631995584","-0,3240443106","0,4719957943","0,07425651288","0,2690925461","-0,05350126901","-0,04228782273","-0,0905352375","-0,6913706077","-0,5356000426","-0,02186178159","0,1786331682",Afrotropic,Omnivore,Granivore,Granivore ground
Spizocorys_fringillaris,"-1,286007144","0,1469459216","-0,1712794199","0,3664165761","0,07499223018","0,2242865249","-0,1174945295","-0,0520268776","-0,1072844229","-0,646244627","-0,391508878","-0,09129286839","0,1670444588",Afrotropic,Omnivore,Omnivore,NA
Spizocorys_obbiensis,"-1,681461328","-0,07273025413","-0,05324517916","0,5001721665","0,2215959142","0,1635904922","-0,1042334692","-0,1870728742","-0,03889665014","-0,6123683932","-0,3562397695","-0,09201328997","0,111020885",Afrotropic,Omnivore,Invertivore,Invertivore ground
Spizocorys_personata,"-1,025466694","-0,167779632","-0,3289830405","0,4020416593","0,08498692476","0,2206130071","-0,01024010313","-0,0494995279","-0,08246943521","-0,229007331","-0,428128565","0,01961058911","0,178982153",Afrotropic,Herbivore,Granivore,Granivore ground
Spizocorys_sclateri,"-1,229242409","-0,1333280796","-0,2393192592","0,4355164322","-0,1004499376","0,2788432662","0,002942077819","0,02700641813","-0,1872664494","-0,4029486543","-0,3885589177","0,05567970149","0,2877612906",Afrotropic,Omnivore,Granivore,Granivore ground
Sporophila_albogularis,"-1,938898186","-0,219792237","-0,6295442369","0,7549319267","0,09302672186","0,08987602635","-0,03324414159","-0,03513742835","-0,02515288973","-0,5123714889","-0,8348492846","-0,01199361354","0,163141674",Neotropic,Herbivore,Granivore,Granivore ground
Sporophila_americana,"-1,781691225","-0,1489249072","-0,5101178215","0,7688827014","0,1240706957","-0,08402456321","-0,0953618595","-0,09377535682","-0,04909111318","-0,5034075142","-0,7983599449","-0,08865995416","0,1478958612",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_ardesiaca,"-1,933382596","-0,1088395951","-0,4932864432","0,699105381","0,02603004956","0,02271704193","-0,1180101234","-0,007650921041","0,0132575669","-0,6374773954","-0,7399390375","-0,1045034302","0,1024736441",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_bouvreuil,"-2,350390147","-0,03288612895","-0,3814832322","0,6349421985","0,001230008239","0,02707851154","-0,1155069125","-0,02343491061","-0,08656698721","-0,9429232376","-0,6375815473","-0,09306070394","0,187351186",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_bouvronides,"-2,20828429","0,04395686302","-0,4799920987","0,5802469347","0,05817120864","0,01157776867","-0,142248597","-0,0588375627","0,01930903288","-0,9134036634","-0,6948711102","-0,1324647119","0,07641845434",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_caerulescens,"-2,052387766","-0,09911003704","-0,5064436439","0,6079148944","0,06680738699","0,006838610181","-0,09791498627","-0,02985101017","-0,02825223644","-0,7166176397","-0,6863635086","-0,08421761625","0,1363625813",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_castaneiventris,"-2,338789992","-0,2139698783","-0,3381760238","0,6198976122","0,1491281522","0,01516995794","-0,07518914065","-0,0407587043","0,02925316705","-0,763341145","-0,5516474337","-0,07249240314","0,08273915605",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_cinnamomea,"-2,304773189","0,02519449743","-0,4853094914","0,7476696576","-0,007687674037","0,05760013958","-0,08124887068","-0,009279061781","-0,0845098942","-0,9339322132","-0,7989564872","-0,05642882081","0,1898966936",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_collaris,"-1,518959791","-0,3036001163","-0,5334636071","0,7442491657","0,1171000526","-0,04775211732","-0,09338390811","-0,07360645914","0,007152480283","-0,2468072574","-0,7543480237","-0,08609309516","0,1139759931",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_corvina,"-1,929312415","-0,09950748564","-0,4722712847","0,6724856332","0,1644235549","-0,03530562974","-0,1660659895","-0,0705078292","-0,005287319077","-0,6304617726","-0,7180401209","-0,1639001656","0,1086833366",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_falcirostris,"-1,777719359","-0,3884313141","-0,6164005939","0,9036444685","0,02826052239","0,1128201268","0,003831884631","-0,05148811117","-0,001025827543","-0,2741666786","-0,8861584569","0,03272294223","0,1611716676",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_frontalis,"-1,602210299","-0,3910032719","-0,5259622898","0,5165838101","0,2469858735","0,1274965513","-0,09766164206","-0,07779280893","0,1260544722","-0,2295612779","-0,5678042659","-0,09488390821","0,02205991944",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_hypochroma,"-2,255069233","0,05927129594","-0,4230302278","0,6429715664","-0,08564646924","-0,02846714416","-0,03696950857","-0,03884989813","-0,01585176689","-0,9691930791","-0,7015536877","-0,01911193285","0,0960892261",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_hypoxantha,"-2,217842003","-0,02331368544","-0,3410806717","0,6331841155","0,03509544701","-0,002082750176","-0,1711051138","-0,07399533117","-0,02018274688","-0,8781157194","-0,6242207087","-0,1575229459","0,1153251347",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_intermedia,"-1,726602273","-0,1709185819","-0,5336164786","0,7182981546","0,09594988498","-0,02313733525","-0,1151930498","-0,03824355382","0,02028594465","-0,4648680149","-0,7681841196","-0,1087399558","0,09458865762",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_leucoptera,"-1,370193154","-0,3015496829","-0,5859141929","0,8543673923","0,09176079858","-0,1054203356","0,01479260554","-0,04247002508","-0,01534078202","-0,1552037072","-0,8626907372","0,0192978864","0,1242908094",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_lineola,"-2,090942691","0,1137690377","-0,6175519959","0,6237016625","0,04303116805","0,04904588792","-0,008416221068","-0,03538599462","-0,04909169386","-0,8969087388","-0,8299132541","0,009563330447","0,1373761156",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_luctuosa,"-1,891980264","0,04961911987","-0,3646355185","0,8126450233","0,07957140779","0,001041975971","-0,04302939473","-0,06908384614","0,001141913514","-0,7332761372","-0,7916476218","-0,03823009047","0,07424956544",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_melanogaster,"-2,14682973","-0,1152825939","-0,4832205985","0,6965871458","0,04570737834","-0,0173250231","-0,1090449702","-0,07012860233","0,009366437903","-0,7318593819","-0,7331615923","-0,09685363722","0,1011291394",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_melanops,"-1,957067289","0,08099646505","-0,6515850196","0,5929944052","0,0416501803","-0,06192735329","-0,1291181641","-0,03585030835","-0,04810014373","-0,8069173579","-0,8232320003","-0,1173497071","0,1377050442",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_minuta,"-2,389889631","0,01244097723","-0,5047281078","0,6938943011","0,144553501","-0,004704715407","-0,08720062679","-0,07411188188","-0,005775635423","-0,9393982247","-0,7785005545","-0,08237468195","0,1026329134",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_murallae,"-1,813041563","-0,2286125539","-0,4852495315","0,5547991455","0,1737676583","-0,02626750517","-0,1100256559","-0,0308940798","-0,01577845881","-0,491164597","-0,6022739894","-0,1067856229","0,1272027609",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_nigricollis,"-2,067853278","-0,04043261271","-0,644774606","0,7382805026","0,05765678338","0,02271832888","0,06664412994","-0,03533673001","-0,0695707461","-0,7329517611","-0,8811270916","0,08534912301","0,1700954119",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_nigrorufa,"-2,183228373","0,1075013647","-0,4290694386","0,798582142","-0,05198716506","-0,03757310846","-0,05614846336","0,02560160485","-0,1187397801","-0,9521723487","-0,8194448787","-0,03703369514","0,1962814047",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_palustris,"-2,339858715","0,01872582093","-0,4878234687","0,6454855052","0,06154374251","0,08617730749","-0,08090611137","-0,03100321239","-0,06610402615","-0,9523575994","-0,7297796351","-0,05960771871","0,1716686719",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_peruviana,"-1,505319967","-0,3937522242","-0,5448871862","0,8364065219","0,1919525683","0,08121164531","-0,1790862704","-0,09077053231","0,06036259927","-0,1293583563","-0,8049011452","-0,1688726833","0,0984550543",Neotropic,Herbivore,Granivore,Granivore ground
Sporophila_plumbea,"-1,991049371","-0,2394829971","-0,5472235308","0,7375787118","0,03539436697","0,05427314786","-0,0490605615","-0,06941192169","0,02055910411","-0,5377517866","-0,7688233699","-0,02900371137","0,1123852702",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_ruficollis,"-2,282442539","-0,006080844757","-0,487534899","0,664880393","0,06253304439","0,009892734113","-0,1302442791","-0,05791641191","-0,009533968308","-0,8930845312","-0,7418317759","-0,1176552316","0,1133550036",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_schistacea,"-1,714703924","-0,2070696137","-0,3366525412","0,6892349938","0,02904914068","0,07532919717","-0,1417681763","-0,05440423741","0,1305921742","-0,458926898","-0,6177232116","-0,1332914619","-0,008462565981",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_simplex,"-1,173034266","0,2510980734","-0,1426655514","0,8137600417","-0,1202094366","-0,2141801956","-0,1486375745","0,03059377352","-0,05243470775","-0,6202226407","-0,7094212118","-0,1523840926","0,06496197122",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_telasco,"-2,102977684","-0,03308410169","-0,4254126653","0,6103173537","0,1447448124","0,0130317934","-0,2594542813","-0,03087645687","-0,004387791393","-0,7925484339","-0,6573454679","-0,2543503187","0,1141864037",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporophila_torqueola,"-2,120464661","-0,04756881892","-0,6234830298","0,595808139","0,1671691608","-0,005248800538","-0,1006973113","-0,06013059733","0,001367342994","-0,7593804712","-0,7710846282","-0,09588279408","0,1060570517",Neotropic,Herbivore,Granivore,Granivore arboreal
Sporopipes_frontalis,"-1,252703106","-0,1325781287","-0,4044317322","0,6176985525","0,1444384923","0,08893184113","0,001656388352","0,006759391645","-0,02246840116","-0,30379397","-0,6282753131","0,009382403083","0,1143040428",Afrotropic,Herbivore,Granivore,Granivore ground
Sporopipes_squamifrons,"-1,792953146","-0,1303590586","-0,4035723239","0,6416724653","0,0446715197","0,01425622392","-0,01315725775","0,03652013167","-0,01131908959","-0,5774127688","-0,6318904546","-0,004314083106","0,1080547519",Afrotropic,Herbivore,Granivore,Granivore ground
Spreo_albicapillus,"0,8161613029","0,170845561","-0,1346708697","-0,4310072339","0,2405833888","0,05255929653","-0,01775712852","-0,09661462753","0,005946637147","0,2288903948","0,1388476","-0,03061053471","-0,04274813859",Afrotropic,Omnivore,Omnivore,NA
Spreo_bicolor,"0,5743520775","0,5094891643","0,1488649776","0,09041977704","-0,1105210567","-0,06251287514","-0,1198120088","0,06778381437","-0,0914241546","-0,1718844093","-0,1190833446","-0,1232626358","0,01787050933",Afrotropic,Omnivore,Omnivore,NA
Spreo_fischeri,"0,00424391823","0,2059882103","0,1779088838","-0,06325116489","0,2324691782","0,1287350132","-0,04219718128","-0,03624388099","-0,01058668665","-0,1699267746","0,0912315873","-0,05499620936","-0,01704010829",Afrotropic,Carnivore,Invertivore,Invertivore ground
Stachyris_ambigua,"-2,245038984","0,0669318698","0,1141399757","-0,07965052322","0,1947590088","-0,06554169229","-0,1175777445","0,08828857983","-0,005986949881","-1,151647755","0,1585539666","-0,1394434128","0,02404584444",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Stachyris_capitalis,"-1,555377618","0,03953805318","-0,08023338575","-0,1288917068","0,1318976644","-0,03451402931","-0,02175004324","0,02938512903","-0,05343542957","-0,7887916149","0,06025346277","-0,02773487319","0,07023145028",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Stachyris_chrysaea,"-2,406760604","0,2101869233","0,1199210268","-0,1143613429","0,1756862813","-0,03372931234","-0,07588759864","0,08682918656","-0,01028282038","-1,35818915","0,1472757761","-0,09616449736","0,01237566334",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
